function	A011.337.951	A011.796.405	A065.688.849	A139.426.047	A257.868.269	A290.419.594	A328.260.254	A328.607.302	A475.161.163	A510.125.355	A517.753.353	A519.936.442	A603.130.471	A603.362.293	A627.062.688	A674.187.094	A712.481.521	A742.300.741	A750.812.113	A866.438.792	A896.860.089	A912.362.107	A912.836.594	A929.187.519	description
TIGR03342	871.6	423.29	99.0	476.0	310.6	33.29	1044.36	812.1	195.73	2911.91	505.63	551.4	168.2	616.4	288.0	350.77	207.2	1755.09	381.29	0.0	1180.3	588.69	98.4	515.25	sulfur relay protein, TusE/DsrC/DsvC family
TIGR03344	644.8	205.16	96.0	668.5	317.8	114.74	2695.85	468.8	173.2	9816.44	816.3199999999998	880.2	168.6	288.2	291.0	117.88	235.6	2982.5599999999995	952.58	0.0	681.9	424.23	173.2	497.75	type VI secretion system effector, Hcp1 family
TIGR03345	2100.85	1689.29	2787.07	4829.13	1879.35	2663.29	4144.690000000001	12518.6	4615.73	5288.24	6874.63	7316.8	2936.53	5946.81	2127.34	5125.9	9481.6	5923.09	6001.4	5960.0	6124.97	4996.69	4402.07	5966.18	type VI secretion ATPase, ClpV1 family
TIGR03346	40046.45	26244.57	36287.04	35900.36	37088.17	41660.11	34247.30000000002	42453.22	39017.03	16335.02	39143.43	39264.04	36521.26	35327.130000000005	30189.119999999995	33752.840000000004	37233.37	35750.79	32064.620000000006	36904.2	39848.27	37462.19	37534.72	31110.960000000006	ATP-dependent chaperone protein ClpB
TIGR03347	571.6	201.29	638.0	666.5	310.6	33.29	932.36	455.6	172.4	2868.91	490.63	551.4	168.2	272.4	218.0	39.77	454.2	1156.09	376.0	0.0	1061.3	345.69	66.4	491.75	type VI secretion protein, VC_A0111 family
TIGR03348	36.6	150.29000000000005	0.0	84.0	63.6	33.29	925.36	6.6000000000000005	0.4	2868.91	195.63	276.4	20.2	14.4	179.0	23.77	1.2	950.09	376.0	0.0	518.8	314.69	61.40000000000001	283.0	type VI secretion protein IcmF
TIGR03349	571.6	202.29	638.0	597.5	310.6	33.29	932.36	455.6	172.4	2911.91	490.63	553.4	168.2	272.4	283.0	98.77	440.2	1156.09	376.0	0.0	1061.8	345.69	107.4	484.5	type IV/VI secretion system protein, DotU family
TIGR03350	0.0	0.29	0.0	0.0	0.0	17.29	7.43	0.0	0.0	1166.71	0.43	0.0	0.0	0.0	2.0	0.57	0.0	1.29	0.0	0.0	0.0	2.29	5.0	0.0	type VI secretion system peptidoglycan-associated domain
TIGR03352	571.6	202.29	96.0	666.5	310.6	40.72	939.79	455.6	172.4	4078.62	491.06	553.4	168.2	272.4	281.0	99.34	235.2	1157.38	376.0	0.0	544.3	345.69	102.4	491.75	type VI secretion lipoprotein, VC_A0113 family
TIGR03353	571.6	202.29	638.0	528.5	310.6	58.01	947.22	455.6	172.4	5202.33	491.49	553.4	168.2	272.4	220.0	40.91	426.2	1158.67	376.0	0.0	1060.3	347.98	70.4	477.25	type VI secretion protein, VC_A0114 family
TIGR03354	36.6	58.67	0.0	1.0	3.6	17.29	917.36	6.6000000000000005	0.4	2868.91	162.63	163.4	0.2	9.4	5.0	10.77	0.2	944.09	368.0	0.0	68.8	35.69	61.40000000000001	3.0	type VI secretion system FHA domain protein
TIGR03355	571.6	202.29	638.0	597.5	310.6	58.01	947.22	455.6	172.4	5245.33	491.49	553.4	168.2	272.4	283.0	99.91	440.2	1158.67	376.0	0.0	1061.8	347.98	107.4	484.5	type VI secretion protein, EvpB/VC_A0108 family
TIGR03356	3013.0	475.0	3417.25	212.0	3263.0	312.5	1513.58	746.0	347.5	583.5	4039.33	3601.67	6480.75	1536.4	3394.75	960.17	772.3299999999998	1599.5	689.25	1632.5	1852.5	993.0	1487.25	1572.08	beta-galactosidase
TIGR03357	571.6	201.29	96.0	540.0	310.6	40.72	939.79	455.6	172.4	4078.62	491.06	551.4	168.2	272.4	281.0	99.34	221.2	1157.38	376.0	0.0	540.8	345.69	103.4	484.5	type VI secretion system lysozyme-like protein
TIGR03358	571.6	202.29	638.0	597.5	310.6	58.01	947.22	455.6	172.4	5245.33	491.49	553.4	168.2	272.4	283.0	99.91	440.2	1158.67	376.0	0.0	1061.8	347.98	107.4	484.5	type VI secretion protein, VC_A0107 family
TIGR03359	571.6	202.29	638.0	609.0	310.6	33.29	932.36	455.6	172.4	2911.91	490.63	553.4	168.2	272.4	283.0	98.77	454.2	1156.09	376.0	0.0	1063.3	345.69	107.4	491.75	type VI secretion protein, TIGR03359 family
TIGR03360	36.6	92.33	0.0	84.0	63.6	16.0	878.6	6.6000000000000005	0.4	1702.2	195.2	276.4	20.2	11.4	177.0	20.2	1.2	885.8	206.0	0.0	518.8	310.4	30.4	283.0	type VI secretion-associated protein, VC_A0118 family
TIGR03361	608.2	385.9500000000001	638.0	776.0	434.2	82.58	1835.39	462.2	172.8	5780.82	719.26	942.8	208.4	294.8	640.0	138.54	456.4	2175.18	935.29	0.0	2032.1	941.38	152.8	1054.75	type VI secretion system Vgr family protein
TIGR03362	36.6	150.0	0.0	153.0	63.6	16.0	917.93	6.6000000000000005	0.4	1702.2	195.2	276.4	20.2	14.4	179.0	23.2	15.2	948.8	376.0	0.0	520.3	312.4	61.40000000000001	290.25	type VI secretion-associated protein, VC_A0119 family
TIGR03363	535.0	51.29	96.0	318.0	247.0	17.29	14.43	449.0	172.0	1209.71	295.43	275.0	148.0	261.0	102.0	78.57	192.0	270.29	170.0	0.0	19.0	35.29	42.0	187.0	type VI secretion-associated protein, ImpA family
TIGR03364	0.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.0	0.0	FAD dependent oxidoreductase TIGR03364
TIGR03365	0.0	122.9	0.0	3.0	40.8	115.35	13.05	24.25	1.0	0.0	33.75	10.0	21.0	22.0	54.75	21.5	9.0	201.2	24.25	3.75	26.75	105.33	492.65	13.5	7-cyano-7-deazaguanosine (preQ0) biosynthesis protein QueE
TIGR03367	24379.6	15382.44	20373.82	25496.13	24595.07	32379.14	20737.01	33636.26	18915.23	7733.66	26318.88	21768.8	18187.45	23593.97	15479.25	18366.32	23548.1	21584.54	20921.94	27114.92	25235.4	21870.52	21248.98	16637.18	queuosine biosynthesis protein QueD
TIGR03368	135.6	1703.29	361.0	2858.0	307.6	17.29	962.03	1328.6	528.4	2868.91	802.63	1082.4	993.2	1416.4	1077.0	1247.77	84.2	1478.09	210.29	690.0	2161.3	830.6899999999998	3849.4	29.25	cellulose synthase operon protein YhjU
TIGR03369	36.6	1.29	0.0	70.0	3.6	17.29	878.03	6.6000000000000005	0.4	2868.91	162.63	163.4	0.2	6.4	3.0	7.77	14.2	881.0899999999998	203.29	0.0	70.3	33.69	30.4	10.25	cellulose biosynthesis protein BcsE
TIGR03371	36.6	1.29	0.0	139.0	3.6	17.29	878.03	6.6000000000000005	0.4	2868.91	162.63	163.4	0.2	6.4	3.0	7.77	28.2	881.0899999999998	203.29	0.0	71.8	33.69	30.4	17.5	cellulose synthase operon protein YhjQ
TIGR03372	36.6	1.29	0.0	317.0	3.6	17.29	878.03	6.6000000000000005	0.4	2868.91	162.63	163.4	0.2	6.800000000000002	3.0	7.77	15.2	881.0899999999998	203.29	0.0	70.3	33.69	30.4	10.25	putrescine aminotransferase
TIGR03373	0.0	0.0	0.0	0.0	0.0	17.29	7.43	0.0	0.0	1166.71	0.43	0.0	0.0	0.0	2.0	0.57	0.0	1.29	0.0	0.0	0.0	2.29	5.0	0.0	type VI secretion-associated protein, BMA_A0400 family
TIGR03374	36.6	7.29	0.0	70.0	3.6	34.29	887.03	6.6000000000000005	0.4	2868.91	162.63	165.4	0.2	9.4	7.0	10.77	14.2	944.09	373.29	0.0	70.3	35.69	68.4	13.25	1-pyrroline dehydrogenase
TIGR03375	962.6	406.96	99.0	392.0	250.6	34.58	1128.9199999999996	812.1	195.73	4078.62	466.06	440.4	148.2	636.4	134.33	360.74	206.2	1776.38	378.58	0.0	730.3	260.98	133.4	246.25	type I secretion system ATPase
TIGR03376	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	16.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	glycerol-3-phosphate dehydrogenase (NAD(+))
TIGR03377	1601.6	749.79	484.57	1412.13	313.6	45.79	1195.6900000000005	869.6	339.06	2913.24	683.63	1039.8	1629.53	1974.06	708.3399999999998	522.9	3798.1	2228.09	387.69000000000005	1809.0	3881.97	699.6899999999998	142.07	1857.6800000000005	glycerol-3-phosphate dehydrogenase, anaerobic, A subunit
TIGR03378	1601.6	749.79	484.57	1412.13	313.6	45.79	1264.6900000000005	3317.6	1409.06	2913.24	690.63	1039.8	1629.53	3465.06	708.3399999999998	907.9000000000003	3800.1	2228.09	387.69000000000005	1809.0	3881.97	699.6899999999998	142.07	1861.6800000000005	glycerol-3-phosphate dehydrogenase, anaerobic, B subunit
TIGR03379	1601.6	749.29	483.07	1412.13	313.6	43.29	1264.6900000000005	3317.6	1409.06	2913.24	690.63	1039.8	1629.53	3465.06	708.3399999999998	907.9000000000003	3797.6	2228.09	387.69000000000005	1809.0	3881.97	699.6899999999998	142.07	1860.1800000000005	glycerol-3-phosphate dehydrogenase, anaerobic, C subunit
TIGR03380	420.5	768.0	4069.5	986.5	3924.0	2085.5	1748.5	1617.17	2831.0	98.5	8933.83	2068.67	4289.0	2375.17	2674.0	1325.17	1289.5	1029.0	666.5	3149.0	3498.0	1936.33	2803.5	4026.83	agmatine deiminase
TIGR03381	449.33	768.0	4070.67	981.0	3924.67	2008.0	2561.33	1589.0	3105.67	6412.33	8922.33	2055.67	4355.33	2361.73	3020.5	2746.84	2173.83	1032.0	4165.33	3207.83	3481.0	1921.66	2793.0	4023.33	N-carbamoylputrescine amidase
TIGR03382	0.0	0.0	11.34	0.0	1.34	0.0	1690.66	2.0	555.34	12818.66	52.0	0.0	146.66	16.66	738.0	2855.34	1862.0	0.0	7048.66	120.66	2.0	0.66	0.0	0.0	Myxococcales GC_trans_RRR domain
TIGR03383	6.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	urate oxidase
TIGR03384	36.6	1.0	0.0	70.0	3.6	17.29	881.03	33.1	0.4	2868.91	162.63	163.4	0.2	9.4	5.0	10.77	14.2	944.09	373.29	0.0	70.3	35.69	35.40000000000001	10.25	transcriptional repressor BetI
TIGR03385	14.0	0.0	0.0	67.0	107.0	29.5	0.0	0.0	0.0	76.0	20.0	343.0	0.0	108.4	0.0	3.25	0.33	7.75	44.0	28.0	76.25	0.0	107.0	148.25	CoA-disulfide reductase
TIGR03391	36.6	1.29	0.0	70.0	3.6	17.29	878.03	6.6000000000000005	0.4	2868.91	162.63	163.4	0.2	6.4	3.0	7.77	14.2	881.0899999999998	203.29	0.0	70.3	33.69	30.4	10.25	cysteine desulfurase, sulfur acceptor subunit CsdE
TIGR03392	36.6	1.29	0.0	70.0	3.6	17.29	878.03	6.6000000000000005	0.4	2868.91	162.63	163.4	0.2	6.4	3.0	7.77	14.2	881.0899999999998	203.29	0.0	70.3	33.69	30.4	10.25	cysteine desulfurase, catalytic subunit CsdA
TIGR03393	0.0	0.29	0.0	69.0	0.0	17.29	7.43	0.0	0.0	1166.71	0.43	0.0	0.0	0.0	0.0	0.57	14.0	1.29	5.29	0.0	1.5	2.29	0.0	7.25	indolepyruvate decarboxylase
TIGR03395	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.0	0.0	0.0	0.0	0.0	0.0	0.0	sphingomyelin phosphodiesterase
TIGR03396	10.0	2.0	0.0	0.0	0.0	0.0	5.0	0.0	10.0	0.0	5.0	4.0	5.0	0.0	2.0	22.0	5.0	5.0	12.0	1.0	0.0	1.0	0.0	0.0	phospholipase C, phosphocholine-specific
TIGR03397	0.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.0	0.0	acid phosphatase, Burkholderia-type
TIGR03399	36.6	1.0	11.0	41.0	25.6	0.0	1201.6	6.6000000000000005	528.4	1702.2	802.2	1081.4	10.2	240.4	5.0	10.2	18.2	1039.8	205.0	0.0	84.8	830.9	38.40000000000001	3.0	RNA 3'-phosphate cyclase
TIGR03402	27570.45	8863.07	31513.75	15899.55	20628.55	15910.96	20476.86	9237.2	23061.33	5829.41	24614.18	24982.24	26889.2	15745.22	20346.83	20740.79	20048.29	15978.34	10938.39	15424.92	22316.3	24488.69	21181.1	24480.33	cysteine desulfurase NifS
TIGR03403	0.0	2.0	0.0	57.5	2.0	0.0	0.0	0.0	0.0	0.0	2.0	2.0	0.0	0.0	14.33	0.0	0.0	0.0	0.0	0.0	2.0	0.0	4.0	0.0	cysteine desulfurase, NifS family
TIGR03404	0.0	2.4	0.0	0.0	1.8	0.6	0.8	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	4.2	0.0	0.0	0.0	0.0	1.4	1.0	bicupin, oxalate decarboxylase family
TIGR03406	419.0	0.0	5.67	0.0	0.67	0.0	1131.33	1.0	277.67	6409.33	26.0	0.0	73.33	224.33	445.0	1427.67	931.0	553.0	3524.33	60.33	1.0	11.33	0.0	0.0	probable FeS assembly SUF system protein SufT
TIGR03407	84.0	20.0	573.0	100.5	249.0	17.29	276.93	45.0	435.5	1347.21	11.43	98.0	48.0	3.4	69.0	3.57	295.0	198.29	968.29	383.0	614.5	7.29	31.5	48.25	urea ABC transporter, urea binding protein
TIGR03408	84.0	20.0	573.0	100.5	249.0	23.29	276.93	45.0	435.5	1347.21	12.43	98.0	48.0	3.4	69.0	3.57	295.0	198.29	968.29	383.0	614.5	7.29	31.5	48.25	urea ABC transporter, permease protein UrtC
TIGR03409	84.0	20.0	573.0	100.5	249.0	17.29	276.93	0.0	435.5	1347.21	11.43	98.0	48.0	3.4	69.0	3.57	295.0	198.29	968.29	383.0	614.5	7.29	31.5	48.25	urea ABC transporter, permease protein UrtB
TIGR03410	84.0	20.0	573.0	100.5	249.0	17.29	276.93	45.0	435.5	1347.21	11.43	98.0	48.0	3.4	69.0	3.57	295.0	198.29	968.29	383.0	614.5	4.29	31.5	48.25	urea ABC transporter, ATP-binding protein UrtE
TIGR03411	84.0	20.0	573.0	100.5	249.0	17.29	276.93	45.0	435.5	1347.21	11.43	98.0	48.0	3.4	69.0	3.57	295.0	198.29	968.29	383.0	614.5	7.29	31.5	48.25	urea ABC transporter, ATP-binding protein UrtD
TIGR03412	246.6	1810.62	1275.0	2942.0	367.6	33.29	1228.03	1682.1	750.4	2868.91	842.63	2055.4	1013.2	1449.4	1313.0	2002.77	87.2	1576.09	721.29	1052.0	2651.3	1162.69	3856.4	320.25	FeS assembly protein IscX
TIGR03413	137.6	109.62	861.0	154.0	63.6	33.29	941.03	104.1	290.4	2868.91	202.63	276.4	20.2	39.4	183.0	38.77	248.2	1105.09	381.29	0.0	1079.3	365.69	38.40000000000001	303.25	hydroxyacylglutathione hydrolase
TIGR03414	0.0	0.0	0.0	0.0	0.0	0.0	12.0	0.0	0.0	0.0	0.0	0.0	0.0	12.0	8.0	12.0	0.0	252.0	680.0	0.0	0.0	8.0	20.0	0.0	choline ABC transporter, periplasmic binding protein
TIGR03415	0.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	2.0	3.0	0.0	63.0	170.0	0.0	0.0	2.0	5.0	0.0	choline ABC transporter, ATP-binding protein
TIGR03416	0.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	2.0	3.0	0.0	63.0	170.0	0.0	0.0	2.0	5.0	0.0	choline ABC transporter, permease protein
TIGR03417	229.0	92.0	18.0	29.0	45.75	5.0	177.0	0.0	17.0	146.0	11.0	325.0	0.0	1902.75	32.0	361.0	3209.0	266.0	170.0	0.0	2598.0	2.0	11.0	12.0	choline-sulfatase
TIGR03418	0.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	2.0	3.0	0.0	63.0	170.0	0.0	0.0	2.0	5.0	0.0	putative choline sulfate-utilization transcription factor
TIGR03419	25362.85	5686.530000000002	25271.25	12422.05	16603.95	15010.67	17859.5	5010.1	21325.6	2902.5	20638.550000000007	20719.34	22315.5	12126.82	15908.0	16751.019999999997	18603.43	10256.75	9755.6	12686.92	16245.5	21392.5	15225.2	22270.83	FeS cluster assembly scaffold protein NifU
TIGR03420	246.6	1764.62	553.0	194.0	85.6	33.29	1141.03	493.1	947.4	2868.91	842.63	1194.4	285.2	986.4	974.0	1196.77	303.2	1164.09	721.29	362.0	2550.3	1161.69	45.40000000000001	320.25	DnaA regulatory inactivator Hda
TIGR03421	149.6	1794.62	903.0	2942.0	367.6	33.29	1164.03	1355.1	947.4	2868.91	842.63	1195.4	1013.2	1424.4	1272.0	1263.77	306.2	1547.09	721.29	1052.0	3170.3	1162.69	3856.4	309.25	iron donor protein CyaY
TIGR03422	0.0	0.0	0.0	0.0	0.0	0.0	35.0	0.0	290.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	frataxin
TIGR03423	32142.35	21010.33	17972.21	28879.31	24207.39	30763.69	24263.52	37918.610000000015	21031.43	13982.02	20777.88	22891.7	19336.51	25610.810000000005	17972.870000000006	23331.72	24987.1	26054.54	27151.270000000004	24990.95	25882.27	21881.520000000004	22580.599999999995	16611.21	penicillin-binding protein 2
TIGR03424	0.0	0.0	0.0	69.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	3.0	14.0	63.0	170.0	0.0	1.5	2.0	0.0	7.25	urea carboxylase-associated protein 1
TIGR03425	0.0	0.0	0.0	69.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	3.0	14.0	63.0	170.0	0.0	1.5	2.0	0.0	7.25	urea carboxylase-associated protein 2
TIGR03426	32053.62	25634.9	29238.04	35365.36	38934.22	41975.21	29818.11	40832.63000000001	37167.53	9357.19	36059.68	35514.94	31082.68	30603.97	25750.539999999994	27107.52	31494.2	30971.49	27935.29	33369.04	37058.02	28152.52	36096.95	26312.54	rod shape-determining protein MreD
TIGR03427	0.0	0.0	0.0	69.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	3.0	14.0	63.0	170.0	0.0	1.5	2.0	0.0	7.25	ABC transporter periplasmic binding protein, urea carboxylase region
TIGR03431	571.6	53.0	127.0	388.0	250.6	17.29	885.03	455.6	172.4	2911.91	457.63	438.4	148.2	267.4	103.0	85.77	220.2	1150.09	373.29	0.0	89.3	66.69	68.4	197.25	phosphonate ABC transporter, periplasmic phosphonate binding protein
TIGR03432	10.0	2.0	0.0	0.0	0.0	17.29	12.43	0.0	10.0	1166.71	5.43	4.0	5.0	0.0	2.0	22.57	5.0	6.29	22.58	1.0	0.0	3.29	0.0	0.0	putative dehydratase, YjhG/YagF family
TIGR03433	100.0	20.0	0.0	0.0	0.0	0.0	50.0	0.0	100.0	0.0	50.0	40.0	50.0	0.0	20.0	220.0	50.0	50.0	120.0	10.0	0.0	10.0	0.0	0.0	transcriptional regulator, Acidobacterial, PadR-family
TIGR03434	100.0	20.0	0.0	0.0	0.0	0.0	50.0	0.0	100.0	0.0	50.0	40.0	50.0	0.0	20.0	220.0	50.0	50.0	120.0	10.0	0.0	10.0	0.0	0.0	acidobacterial duplicated orphan permease
TIGR03436	140.0	20.0	0.0	0.0	0.0	0.0	50.0	0.0	100.0	0.0	50.0	40.0	50.0	0.0	20.0	220.0	50.0	50.0	120.0	10.0	0.0	10.0	0.0	0.0	VWFA-related Acidobacterial domain
TIGR03438	14.0	1.0	573.0	0.0	0.0	0.0	159.0	0.0	129.0	0.0	0.0	0.0	0.0	3.0	19.0	3.0	235.0	63.0	503.0	362.0	519.0	2.0	1.0	0.0	dimethylhistidine N-methyltransferase
TIGR03440	0.0	1.0	573.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	3.0	233.0	63.0	170.0	0.0	519.0	2.0	1.0	0.0	ergothioneine biosynthesis protein EgtB
TIGR03441	1430.5	444.0	892.92	1365.33	2066.0	2630.0	2747.58	3115.0	3298.33	2388.33	5231.25	5497.0	1600.83	3064.41	1369.84	730.08	6011.0	3878.5	3301.5	4101.0	2206.17	4791.0	1909.17	4604.33	urea transporter
TIGR03445	6.0	0.0	0.0	0.0	23.5	0.75	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	N-acetyl-1-D-myo-inositol-2-amino-2-deoxy-alpha-D-glucopyranoside deacetylase
TIGR03446	6.0	16.0	0.0	0.33	23.5	17.75	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	3.0	1.0	0.0	9.0	1.0	0.0	3.0	1.67	56.0	3.0	mycothiol conjugate amidase Mca
TIGR03447	6.0	16.0	0.0	0.33	23.5	17.75	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	3.0	1.0	0.0	9.0	1.0	0.0	3.0	1.67	56.0	3.0	cysteine--1-D-myo-inosityl 2-amino-2-deoxy-alpha-D-glucopyranoside ligase
TIGR03448	6.0	16.0	0.0	0.33	23.5	17.75	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	3.0	1.0	0.0	9.0	1.0	0.0	3.0	1.67	56.0	3.0	mycothiol synthase
TIGR03449	6.0	0.0	0.0	0.0	23.5	0.75	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	D-inositol-3-phosphate glycosyltransferase
TIGR03450	270.0	34.5	121.75	11.5	144.5	0.75	122.58	0.0	0.0	0.0	58.0	229.0	447.75	0.0	198.75	65.0	82.67	18.5	92.25	3.0	4.0	0.0	225.25	11.0	inositol 1-phosphate synthase
TIGR03451	6.0	16.0	0.0	0.33	23.5	17.75	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	3.0	1.0	0.0	9.0	1.0	0.0	3.0	1.67	56.0	3.0	S-(hydroxymethyl)mycothiol dehydrogenase
TIGR03452	6.0	16.0	0.0	0.33	23.5	17.75	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	3.0	1.0	0.0	9.0	1.0	0.0	3.0	1.67	56.0	3.0	mycothione reductase
TIGR03455	11705.35	19530.79	7956.29	23579.980000000003	22104.72	26240.44	15539.3	31403.450000000004	17233.43	13294.52	17957.38	16830.2	13894.759999999998	23625.140000000007	11919.29	15761.320000000003	17450.269999999997	15870.54	21592.020000000004	23845.28	18407.77	14849.52	20943.02	9866.13	ATP phosphoribosyltransferase, C-terminal domain
TIGR03457	0.0	57.67	0.0	0.0	0.0	0.0	36.33	0.0	2.33	0.0	8.0	0.0	0.0	343.0	1.0	0.0	0.0	0.0	0.0	0.0	600.0	0.0	26.0	4.0	sulfoacetaldehyde acetyltransferase
TIGR03458	9763.02	17620.25	6273.039999999999	23291.48	21944.89	29768.65	14056.13	40950.28000000001	12672.27	12409.98	13235.45	16579.199999999993	10967.68	18138.65	10095.2	15416.170000000002	15532.6	15672.5	20438.270000000004	21042.95	15643.85	11998.23	16732.93	9443.38	succinate CoA transferase
TIGR03459	0.0	0.0	0.0	0.0	23.5	0.75	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	carotene biosynthesis associated membrane protein
TIGR03461	36.6	1.29	0.0	70.0	3.6	17.29	881.03	59.1	0.4	2868.91	162.63	163.4	0.2	9.4	5.0	10.77	14.2	944.09	373.29	0.0	70.3	35.69	35.40000000000001	10.25	aminodeoxychorismate lyase
TIGR03462	12.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	lycopene cyclase domain
TIGR03464	107.0	18.0	542.0	0.0	0.0	0.0	57.0	0.0	300.0	0.0	5.0	4.0	5.0	25.0	6.0	37.0	224.0	27.0	12.0	1.0	520.0	1.0	2.0	11.0	squalene synthase HpnC
TIGR03465	111.0	16.0	542.0	0.0	0.0	0.0	208.0	0.0	419.0	0.0	0.0	0.0	0.0	25.0	23.0	15.0	221.0	22.0	333.0	362.0	520.0	0.0	2.0	11.0	squalene synthase HpnD
TIGR03466	10.0	2.0	0.0	0.0	0.0	0.0	5.0	0.0	10.0	0.0	5.0	4.0	5.0	0.0	2.0	22.0	5.0	5.0	12.0	1.0	0.0	1.0	0.0	0.0	hopanoid-associated sugar epimerase
TIGR03467	107.0	18.0	542.0	0.0	0.0	0.0	57.0	0.0	300.0	0.0	5.0	4.0	5.0	25.0	6.0	37.0	224.0	27.0	12.0	1.0	520.0	1.0	2.0	11.0	squalene-associated FAD-dependent desaturase
TIGR03469	0.0	1.0	31.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	14.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	hopene-associated glycosyltransferase HpnB
TIGR03470	10.0	3.0	31.0	0.0	0.0	0.0	5.0	0.0	10.0	0.0	5.0	4.0	5.0	0.0	2.0	22.0	19.0	5.0	12.0	1.0	0.0	1.0	1.0	0.0	hopanoid biosynthesis associated radical SAM protein HpnH
TIGR03471	10.0	2.0	0.0	0.0	0.0	0.0	5.0	0.0	10.0	0.0	5.0	4.0	5.0	0.0	2.0	22.0	5.0	5.0	12.0	1.0	0.0	1.0	0.0	0.0	hopanoid biosynthesis associated radical SAM protein HpnJ
TIGR03472	20.0	4.0	0.0	0.0	0.0	0.0	10.0	0.0	20.0	0.0	10.0	8.0	10.0	0.0	4.0	44.0	10.0	10.0	24.0	2.0	0.0	2.0	0.0	0.0	hopanoid biosynthesis associated glycosyl transferase protein HpnI
TIGR03473	829.67	305.25	216.67	3915.33	1188.67	3549.0	434.0	1123.66	550.0	787.0	293.0	1541.0	89.0	229.67	1571.0	654.0	402.67	3880.0	362.0	185.67	888.0	341.0	471.33	1481.33	hopanoid biosynthesis associated protein HpnK
TIGR03474	36.6	1.0	0.0	1.0	3.6	9.86	870.6	6.6000000000000005	0.4	1702.2	162.2	163.4	0.2	6.4	3.0	7.2	0.2	879.8	198.0	0.0	68.8	33.69	30.4	3.0	incFII family plasmid replication initiator RepA
TIGR03491	6.0	0.0	0.0	0.0	23.5	0.75	0.0	45.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	putative RecB family nuclease, TM0106 family
TIGR03492	0.0	1.0	31.0	0.0	0.0	0.0	40.8	90.0	2.0	0.0	0.0	0.0	0.0	0.0	5.0	68.4	15.0	4.0	0.0	0.0	0.0	13.0	1.0	0.0	conserved hypothetical protein
TIGR03493	36.6	1.29	0.0	70.0	3.6	17.29	878.03	6.6000000000000005	0.4	2868.91	162.63	163.4	0.2	6.4	3.0	7.77	14.2	881.0899999999998	203.29	0.0	70.3	33.69	30.4	10.25	celllulose biosynthesis operon protein BcsF/YhjT
