function	A011.337.951	A011.796.405	A065.688.849	A139.426.047	A257.868.269	A290.419.594	A328.260.254	A328.607.302	A475.161.163	A510.125.355	A517.753.353	A519.936.442	A603.130.471	A603.362.293	A627.062.688	A674.187.094	A712.481.521	A742.300.741	A750.812.113	A866.438.792	A896.860.089	A912.362.107	A912.836.594	A929.187.519	description
EC:4.1.2.21	58.6	1.29	0.0	149.0	14.6	17.29	881.03	6.6000000000000005	14.4	2868.91	172.63	169.4	0.2	62.4	5.0	16.77	30.2	881.0899999999998	203.29	5.0	71.8	39.69	35.40000000000001	17.5	2-dehydro-3-deoxy-6-phosphogalactonate aldolase
EC:4.1.2.22	3525.75	759.5	1338.0	544.0	1042.25	481.5	2317.08	419.17	640.5	117.0	1116.0	1851.5	3180.25	802.0699999999998	1445.0	2322.25	2564.84	4383.5	2800.75	518.25	1062.5	2352.0	1844.75	2445.25	Fructose-6-phosphate phosphoketolase
EC:4.1.2.25	17513.1	22826.42	21025.79	27487.39	31014.02	34122.79	23206.14	38983.03000000001	29556.930000000004	10012.19	28992.88	28300.3	20397.68	28496.300000000007	18782.620000000006	21073.65	24839.61	26935.99	23952.69	29484.37	29170.52	26476.69	28301.0	19419.210000000006	Dihydroneopterin aldolase
EC:4.1.2.29	0.0	1.0	0.0	0.0	0.0	0.0	14.5	0.0	0.0	0.0	0.0	0.0	9.5	0.0	0.0	0.0	0.0	6.0	2.75	0.0	0.0	0.0	40.0	0.0	5-dehydro-2-deoxyphosphogluconate aldolase
EC:4.1.2.4	39005.62	24624.43	30065.79	30896.36	33651.72	37640.71	31832.01	47198.55	35710.53	11789.19	36633.51	36341.41	31184.18	31976.22	26683.29	27908.59	34290.36	27427.24	28114.04	32868.79	32881.52	35345.020000000004	31018.2	29746.37	Deoxyribose-phosphate aldolase
EC:4.1.2.40	3009.3	1187.99	1907.75	2245.8	2148.95	3981.39	4150.93	5585.8	680.4	5101.6100000000015	2018.29	3221.04	2235.9	1874.6	2177.75	2032.01	2357.99	4012.34	2405.64	1127.75	2737.35	573.4200000000002	2603.57	1798.41	Tagatose-bisphosphate aldolase
EC:4.1.2.41	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.0	0.0	Vanillin synthase
EC:4.1.2.43	588.0	441.5	431.5	61.0	183.0	249.5	845.0	19.0	69.0	324.0	87.0	601.0	123.0	357.0	393.0	583.0	480.5	239.0	470.0	38.0	14.0	81.0	497.0	131.5	3-hexulose-6-phosphate synthase
EC:4.1.2.5	35492.44	25109.94	31041.960000000006	34045.810000000005	35377.64	40624.69	27819.770000000004	40252.110000000015	38241.10000000001	15069.77	38344.460000000014	35394.47	33107.51	30692.210000000006	25600.79	30328.039999999994	32322.1	25136.04	30961.770000000004	33820.95	29631.77	32901.770000000004	35270.85	28969.04	L-threonine aldolase
EC:4.1.2.50	30706.6	20148.44	23684.96	32098.06	27790.939999999995	33402.54	26526.87000000001	39153.860000000015	26780.43	15218.02	32096.88	29970.2	24116.51	25840.960000000006	22449.120000000006	23699.12	27618.1	25882.74	28907.270000000004	33200.45	28735.27	28755.35	25164.25	23039.710000000006	6-carboxytetrahydropterin synthase
EC:4.1.2.52	2990.6	827.96	723.25	2369.0	1272.1	1315.29	2033.11	1518.6	1163.4	3556.91	3019.88	2612.4	2461.2	2654.65	1539.5	1461.02	1885.2	2426.59	755.5	757.0	1136.8	658.69	449.4	1206.25	4-hydroxy-2-oxoheptanedioate aldolase
EC:4.1.2.53	120.6	1.29	0.0	70.0	3.6	0.0	870.6	6.6000000000000005	0.4	1702.2	162.2	163.4	0.2	6.4	3.0	7.2	14.2	879.8	203.29	0.0	70.3	31.4	30.4	16.25	2-keto-3-deoxy-L-rhamnonate aldolase
EC:4.1.2.57	36.6	1.29	0.0	1.0	3.6	17.29	878.03	6.6000000000000005	0.4	2868.91	162.63	163.4	0.2	6.4	3.0	7.77	0.2	881.0899999999998	203.29	0.0	68.8	33.69	30.4	3.0	Sulfofructosephosphate aldolase
EC:4.1.2.9	3525.75	759.5	1338.0	544.0	1042.25	481.5	2317.08	419.17	640.5	117.0	1116.0	1851.5	3180.25	802.0699999999998	1445.0	2322.25	2564.84	4383.5	2800.75	518.25	1062.5	2352.0	1844.75	2445.25	Phosphoketolase
EC:4.1.3.1	42.6	1.29	830.0	70.0	27.1	18.04	881.03	78.1	0.4	2868.91	162.63	163.4	0.2	9.4	5.0	10.77	233.2	1077.09	373.29	0.0	590.3	35.69	35.40000000000001	10.25	Isocitrate lyase
EC:4.1.3.16	84.0	0.0	0.0	0.0	0.0	0.0	15.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	5.0	61.0	1.0	0.0	0.0	0.0	0.0	13.0	0.0	6.0	4-hydroxy-2-oxoglutarate aldolase
EC:4.1.3.17	168.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	12.0	4-hydroxy-4-methyl-2-oxoglutarate aldolase
EC:4.1.3.24	0.0	0.0	0.0	0.0	0.0	0.0	35.0	0.0	290.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Malyl-CoA lyase
EC:4.1.3.25	0.0	0.0	0.0	0.0	0.0	0.0	38.0	0.0	290.0	0.0	0.0	0.0	0.0	3.0	2.0	3.0	0.0	63.0	170.0	0.0	0.0	2.0	5.0	0.0	(S)-citramalyl-CoA lyase
EC:4.1.3.27	61654.9	45556.63	60376.0	59968.89000000001	71682.61	77199.92	59257.15	85090.94	67157.73000000001	39426.37	64232.86	64340.67999999999	54243.6	63109.09	48164.99000000001	53627.35000000001	59308.73	54612.98	62790.32	65288.23	66609.04	58000.7	66048.32999999999	46492.42000000001	Anthranilate synthase
EC:4.1.3.3	13017.65	14667.42	12570.52	25073.3	29408.17	33090.36	16995.13	33505.8	27109.37	14468.53	19382.58	25626.87	19853.43	23575.78	13062.85	15964.89	19385.83	15291.2	21310.620000000006	28243.33	20757.65	16779.35	22368.969999999994	14555.93	N-acetylneuraminate lyase
EC:4.1.3.30	83.6	5.29	573.0	163.5	14.6	15.0	873.6	33.1	17.4	1708.2	174.2	173.4	0.2	73.4	17.33	20.2	235.2	948.8	378.29	5.0	588.8	40.4	36.40000000000001	6.0	Methylisocitrate lyase
EC:4.1.3.34	2493.6	770.65	1680.0	7543.33	1629.4	4262.64	1951.69	1559.6	1093.4	3898.41	4923.29	3238.74	965.2	1819.4	2713.33	1312.71	919.36	3237.79	630.29	1254.0	3506.8	469.36	4963.629999999999	2413.66	Citryl-CoA lyase
EC:4.1.3.36	9448.68	17199.62	5507.039999999999	22349.81	20423.72	23975.44	10664.94	28010.370000000006	12922.1	11248.52	12222.38	12179.7	10929.509999999998	18194.810000000005	10130.54	12819.72	10444.77	14151.54	17410.770000000004	17273.780000000002	19904.77	7332.94	18502.1	4115.629999999999	1,4-dihydroxy-2-naphthoyl-CoA synthase
EC:4.1.3.38	10719.1	18106.77	8694.539999999999	20112.31	24803.22	28415.69	15605.34	27330.870000000006	17038.600000000002	14655.27	14498.38	18367.3	13519.259999999998	20255.710000000006	11307.12	13413.320000000003	17361.270000000004	18083.54	22226.270000000004	22289.28	21260.52	14271.77	18495.939999999995	10091.63	Aminodeoxychorismate lyase
EC:4.1.3.39	1306.6	474.67	3866.75	692.0	8367.1	1168.0	1977.68	1102.6	2763.4	1881.7	8833.45	5042.9	4623.7	2823.65	3262.33	2619.45	2064.2	1433.8	3349.0	2693.0	4014.8	2163.9	2461.9	4172.25	4-hydroxy-2-oxovalerate aldolase
EC:4.1.3.4	222.0	25.0	844.0	447.0	107.0	438.0	227.8	75.5	2470.0	32.0	200.0	54.0	81.0	260.0	97.0	196.4	310.0	336.0	227.0	113.0	542.0	170.0	59.0	173.0	Hydroxymethylglutaryl-CoA lyase
EC:4.1.3.40	36.6	2.29	31.0	71.0	3.6	17.29	881.03	59.1	0.4	2868.91	162.63	163.4	0.2	9.4	5.0	10.77	28.2	944.09	373.29	0.0	107.3	35.69	36.40000000000001	10.25	Chorismate lyase
EC:4.1.3.42	32850.78	24353.92	28449.450000000004	23399.45	30595.5	37973.19	28002.23	38228.72	30625.2	10410.61	32131.26	30286.77	27149.35	29263.37	21479.2	26000.69	31356.860000000004	28083.04	26567.54	28953.2	26513.35	27449.44	26435.8	22581.630000000005	(4S)-4-hydroxy-2-oxoglutarate aldolase
EC:4.1.3.43	0.0	57.67	0.0	0.0	0.0	0.0	36.33	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	26.0	0.0	4-hydroxy-2-oxohexanoate aldolase
EC:4.1.3.44	236.0	0.0	0.0	0.0	0.0	0.0	413.0	0.0	0.0	0.0	0.0	0.0	0.0	231.0	24.0	26.0	14.0	36.0	121.0	0.0	10.0	24.5	0.0	3.0	tRNA 4-demethylwyosine synthase (AdoMet-dependent)
EC:4.1.99.1	5709.799999999998	4690.33	3559.02	7042.83	4192.469999999998	8765.0	7142.16	4304.95	6826.6	11027.86	14173.95	7763.8	5208.26	8703.14	3891.44	4971.75	11367.23	6594.700000000002	11653.02	10910.83	7135.97	9668.48	3382.67	7661.68	Tryptophanase
EC:4.1.99.12	36877.1	31424.610000000004	33331.460000000014	40357.22	52544.13999999999	58939.44	34392.55000000002	56930.78000000001	42784.76	19483.020000000004	38643.46	43299.47	34959.51000000002	42553.13000000001	27627.199999999993	32060.64	39836.6	37935.29	37173.02	47184.2	45185.77	40073.86	43966.76	28403.290000000005	3,4-dihydroxy-2-butanone-4-phosphate synthase
EC:4.1.99.14	13677.25	608.23	8409.75	538.75	3219.75	1660.67	4116.2	606.0	1083.5	382.5	3158.25	1333.94	6126.5	1701.3200000000004	3205.5	4382.92	3761.49	540.25	1545.75	1846.42	2705.5	4026.0	2317.0	2703.33	Spore photoproduct lyase
EC:4.1.99.17	31109.54	23691.79	28389.21	29116.86	33274.34	38400.86	29163.870000000006	37694.710000000014	29952.03	16303.52	31452.43	29377.239999999994	25639.76	28447.130000000005	23817.120000000006	26443.34	29139.03	24044.79	28700.120000000006	32235.870000000006	30767.77	27303.520000000004	30722.55	21204.790000000005	Phosphomethylpyrimidine synthase
EC:4.1.99.18	38877.49000000001	13945.48	45242.25	31163.51	30028.85	31759.58	27884.720000000005	24255.9	44047.16	13694.32	43804.77	37192.14	37531.9	23162.85	30826.16	28835.58	34712.759999999995	24220.18	16323.53	26756.25	38176.85	37596.22	39388.86	37618.41	Cyclic pyranopterin phosphate synthase
EC:4.1.99.19	42855.070000000014	33632.56	36253.66	51581.81000000001	62451.37	71312.52999999997	37980.76	71828.15	44281.22	21133.85	44255.1	48205.31	40665.74000000001	44842.94	31940.48	37807.07	44022.16	34350.939999999995	41703.87	49929.12	46944.84	41264.02	51622.63999999999	30917.290000000005	2-iminoacetate synthase
EC:4.1.99.2	242.0	91.33	0.0	83.0	60.0	16.0	8.0	0.0	0.0	0.0	40.0	113.0	20.0	5.0	174.0	13.0	1.0	6.0	8.0	0.0	460.0	279.0	0.0	282.0	Tyrosine phenol-lyase
EC:4.1.99.20	0.0	0.0	0.0	5.0	123.0	133.0	0.0	0.0	5.0	20.0	3.0	2.0	0.0	4.0	0.0	0.0	2.0	0.0	66.0	2.0	0.0	10.0	0.0	8.0	3-amino-4-hydroxybenzoate synthase
EC:4.1.99.3	159.6	21.29	895.0	77.0	27.1	23.04	1025.03	150.10000000000005	2317.4	2868.91	3988.63	1073.4	5.2	38.4	40.33	50.77	266.2	1175.09	385.29	1.0	1467.3	228.69	37.40000000000001	57.25	Deoxyribodipyrimidine photo-lyase
EC:4.1.99.5	0.0	1.0	31.0	0.0	0.0	0.0	0.0	45.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	14.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	Aldehyde oxygenase (deformylating)
EC:4.2.1.1	22999.28	17686.59	15160.2	27270.48	24662.75	32806.22	15978.2	34651.8	15922.830000000002	11961.23	14647.85	21144.94	16680.3	20319.95	15416.03	17639.5	18090.13	21210.32	20508.980000000003	22170.2	18578.4	15579.67	24270.219999999994	14336.46	Carbonate dehydratase
EC:4.2.1.10	40125.37	27112.22	36732.960000000014	40415.94	41321.89	42585.96	35296.60000000001	47900.13000000001	41752.53	17246.020000000004	41381.43	42323.54	38640.51	37332.05	31735.869999999995	34408.340000000004	38934.87	36992.49000000001	33908.12	38309.37	41633.27	40131.02	42775.37	34015.04	3-dehydroquinate dehydratase
EC:4.2.1.101	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.0	0.0	Trans-feruloyl-CoA hydratase
EC:4.2.1.103	0.0	1.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.0	0.0	Cyclohexyl-isocyanide hydratase
EC:4.2.1.104	36.6	2.0	573.0	1.0	3.6	0.0	870.6	6.6000000000000005	0.4	1702.2	162.2	163.4	0.2	6.4	5.0	7.2	233.2	879.8	203.29	0.0	587.8	31.4	36.40000000000001	3.0	Cyanase
EC:4.2.1.106	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	16.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Bile-acid 7-alpha-dehydratase
EC:4.2.1.109	0.0	2.0	31.0	69.0	0.0	17.29	10.43	19.0	0.0	1166.71	0.43	0.0	0.0	3.0	2.0	3.57	28.0	64.29	170.0	0.0	1.5	4.29	6.0	7.25	Methylthioribulose 1-phosphate dehydratase
EC:4.2.1.11	40113.97	31300.59	42990.96	42892.99000000001	48766.30999999999	47801.56	41166.61	46668.65	45403.8	27829.85	50329.31000000001	51747.11	42432.34000000001	44216.95	34336.119999999995	38211.23	44592.3	40519.19	42979.55	45374.2	46444.62	43556.60000000001	45063.4	38912.87	Phosphopyruvate hydratase
EC:4.2.1.113	295.6	165.62	41.67	1332.33	1096.27	391.04	1878.36	147.77	312.57	10127.74	487.13	643.9	145.53	249.9	1286.0	1511.94	1098.37	1035.59	4092.12	195.33	676.8	567.69	267.4	728.25	o-succinylbenzoate synthase
EC:4.2.1.114	472.0	0.0	0.0	23.0	6.0	6.0	292.8	0.0	20.0	0.0	3.0	8.0	0.0	12.0	55.0	124.4	28.0	76.0	249.0	3.0	0.0	56.0	7.0	6.0	Methanogen homoaconitase
EC:4.2.1.115	0.0	58.92	0.0	57.5	0.0	0.0	36.33	0.0	0.0	0.0	0.0	2.0	0.0	0.0	14.33	0.0	0.0	0.0	0.0	0.0	2.0	0.0	30.0	0.0	UDP-N-acetylglucosamine 4,6-dehydratase (inverting)
EC:4.2.1.12	36.6	1.29	830.0	70.0	3.6	17.29	881.03	33.1	0.4	2868.91	162.63	163.4	0.2	9.4	5.0	10.77	233.2	1077.09	373.29	0.0	590.3	35.69	37.40000000000001	10.25	Phosphogluconate dehydratase
EC:4.2.1.120	8042.0	1135.9	2637.17	2643.33	1305.0	1742.5	2883.53	1143.0	1662.33	311.33	2745.33	2635.27	4355.33	3326.66	3400.84	3312.5	5778.33	3842.0	1802.0	2015.5	1425.67	3851.0	860.67	4631.16	4-hydroxybutanoyl-CoA dehydratase
EC:4.2.1.126	11192.93	17207.37	8569.7	27574.65	23907.55	30851.480000000003	14807.91	24172.120000000006	20981.1	8316.57	21821.14	22664.87	16172.1	21648.72	13882.2	10225.06	18426.6	17252.83	17644.440000000002	25200.45	18874.6	16078.48	21788.6	14470.88	N-acetylmuramic acid 6-phosphate etherase
EC:4.2.1.129	10.0	3.0	36.67	0.0	0.67	0.0	850.33	1.0	287.67	6409.33	31.0	4.0	78.33	8.33	371.0	1449.67	950.0	19.0	3536.33	61.33	1.0	1.33	1.0	0.0	Squalene--hopanol cyclase
EC:4.2.1.130	36.6	1.33	0.0	1.0	3.6	0.0	870.6	6.6000000000000005	0.4	1702.2	162.2	163.4	0.2	6.4	3.0	7.2	0.2	885.8	198.0	0.0	68.8	31.4	30.4	3.0	D-lactate dehydratase
EC:4.2.1.132	0.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2-hydroxyhexa-2,4-dienoate hydratase
EC:4.2.1.135	0.0	2.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	2.0	2.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	4.0	0.0	UDP-N-acetylglucosamine 4,6-dehydratase (configuration-retaining)
EC:4.2.1.136	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	ADP-dependent NAD(P)H-hydrate dehydratase
EC:4.2.1.137	0.0	1.0	0.0	0.0	0.0	0.0	0.0	19.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Sporulenol synthase
EC:4.2.1.141	10.0	2.0	0.0	0.0	0.0	0.0	5.0	0.0	10.0	0.0	5.0	4.0	5.0	0.0	2.0	22.0	5.0	5.0	12.0	1.0	0.0	1.0	0.0	0.0	2-dehydro-3-deoxy-D-arabinonate dehydratase
EC:4.2.1.144	0.0	0.0	0.0	5.0	123.0	133.0	0.0	0.0	5.0	20.0	3.0	2.0	0.0	4.0	0.0	0.0	2.0	0.0	66.0	2.0	0.0	10.0	0.0	8.0	3-amino-5-hydroxybenzoate synthase
EC:4.2.1.147	236.0	0.0	0.0	0.0	0.0	0.0	129.0	0.0	0.0	0.0	0.0	0.0	0.0	6.0	24.0	26.0	13.0	36.0	121.0	0.0	0.0	21.5	0.0	3.0	5,6,7,8-tetrahydromethanopterin hydro-lyase
EC:4.2.1.148	0.0	0.0	0.0	0.0	0.0	0.0	35.0	0.0	290.0	0.0	0.0	0.0	0.0	0.0	12.33	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2-methylfumaryl-CoA hydratase
EC:4.2.1.149	43.1	1.29	0.0	1.0	3.6	0.0	871.6	6.6000000000000005	0.4	1705.2	164.7	163.4	0.2	6.4	3.0	7.2	4.2	879.8	204.79	0.0	68.8	31.4	30.4	3.0	Crotonobetainyl-CoA hydratase
EC:4.2.1.151	2273.0	156.92000000000004	1309.5	1023.0	468.5	0.0	1259.33	5122.0	695.33	420.0	720.5	232.0	1388.0	2337.5	1212.33	1859.5	1570.0	1520.0	607.5	1900.0	1305.5	2939.5	589.5	1811.0	Chorismate dehydratase
EC:4.2.1.17	17445.2	5242.78	20934.67	5375.83	7002.2	7808.87	13863.72	5166.7	16406.129999999994	8040.86	10532.69	12756.1	15540.73	10109.36	9664.84	11826.839999999998	16021.4	15153.97	9121.08	8419.5	11631.77	17592.67	9212.47	16295.58	Enoyl-CoA hydratase
EC:4.2.1.18	192.0	2.0	830.0	0.0	0.0	0.0	315.0	26.5	2296.0	0.0	3826.0	910.0	5.0	3.0	33.0	25.0	224.0	201.0	182.0	1.0	519.0	3.0	5.0	0.0	Methylglutaconyl-CoA hydratase
EC:4.2.1.19	37205.2	26510.87	35255.04	36468.53000000001	40432.77	41434.56	34189.650000000016	42167.47	39522.03	16904.020000000004	39384.18	40121.04	36537.26	35759.130000000005	30129.369999999995	33604.090000000004	37086.2	32306.94	33427.87	36582.95	35848.27	36330.52	38026.44	32479.710000000006	Imidazoleglycerol-phosphate dehydratase
EC:4.2.1.2	67436.77	35126.599999999984	64709.71	61299.24000000001	60335.09	59349.36	57711.96	55259.61	65438.66	29443.04	64948.44	67244.08	59647.36000000001	55452.65000000001	50574.7	53061.69999999999	57624.39000000001	49187.52	45916.84	53797.78999999999	60302.97	62034.47000000001	62512.83	58238.87	Fumarate hydratase
EC:4.2.1.20	81823.67	70935.06000000003	78296.78999999996	86021.91	103580.1	114933.57	80009.51000000002	111604.71	94649.36	44781.32	93931.49	93490.05	76663.75	89615.33	66712.01999999999	77545.82	87396.56999999999	76512.43	86429.86	89898.52	92680.99	82199.87000000001	89201.20999999998	70066.95999999999	Tryptophan synthase
EC:4.2.1.22	319.0	31.5	89.75	152.5	370.0	56.29	178.51	0.0	2022.5	1307.21	5.43	122.0	552.75	36.0	203.75	79.57	150.67000000000004	348.79	714.25	24.0	99.5	4.29	271.75	48.25	Cystathionine beta-synthase
EC:4.2.1.24	18938.02	5256.440000000001	15564.59	9857.91	10653.69	9298.54	14174.190000000002	10641.929999999997	7915.4	11964.74	17981.21	13421.17	12119.53	8189.049999999998	11350.33	13531.759999999998	12113.86	10875.84	9757.87	5135.75	10222.8	9710.19	11748.56	12141.91	Porphobilinogen synthase
EC:4.2.1.28	307.2	64.67	45.0	1394.6	294.4	1775.0	468.6	93.2	504.2	18.0	565.6	158.6	271.5	617.0	309.0	353.4	310.19	390.0	183.07	324.0	73.5	444.0	170.89	507.75	Propanediol dehydratase
EC:4.2.1.3	35804.9	25619.58	34839.12	32761.95	39488.47	38096.85	34876.950000000004	42316.17	39200.0	20929.550000000007	38411.84	38987.51000000002	35870.08	34787.520000000004	27908.36	32665.65	34872.93	32082.83	33281.91	34409.2	33963.45	33873.86	36728.07	30802.460000000006	Aconitate hydratase
EC:4.2.1.30	49.2	2.6	3.0	173.6	93.4	410.0	162.0	3.2	9.2	0.0	1.6	24.8	0.0	38.0	0.0	8.4	261.2	0.0	11.2	0.0	0.0	0.0	6.4	3.0	Glycerol dehydratase
EC:4.2.1.32	1140.2	4751.08	2984.0	12928.0	5266.2	5711.0	3792.2	8141.2	2557.8	5374.4	1668.4	3511.8	4217.4	6546.8	4608.0	4183.4	952.4	10804.6	1678.58	5625.0	9533.6	1459.8	14155.8	1707.5	L(+)-tartrate dehydratase
EC:4.2.1.33	77513.4	57682.94	73356.83	78268.72	83484.44	86257.92	70478.55000000003	88130.94	83448.06	34781.040000000015	83134.36	86973.08	74979.27	76941.26000000001	64951.48999999999	72431.48	75547.4	63328.98	67705.49	75302.4	78217.54	78294.04000000001	78840.82999999999	68436.92000000001	3-isopropylmalate dehydratase
EC:4.2.1.35	77513.4	57682.94	73356.83	78268.72	83484.44	86257.92	70478.55000000003	88130.94	83448.06	34781.040000000015	83134.36	86973.08	74979.27	76941.26000000001	64951.48999999999	72431.48	75547.4	63328.98	67705.49	75302.4	78217.54	78294.04000000001	78840.82999999999	68436.92000000001	(R)-2-methylmalate dehydratase
EC:4.2.1.40	628.6	262.29	59.0	190.0	214.35	465.29	883.03	79.60000000000002	62.4	2972.91	283.63	516.4	26.2	926.15	55.0	177.76999999999995	45.2	1107.09	203.29	85.0	814.3	78.69	35.40000000000001	62.25	Glucarate dehydratase
EC:4.2.1.41	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.0	0.0	5-dehydro-4-deoxyglucarate dehydratase
EC:4.2.1.42	120.6	13.58	0.0	115.0	3.6	56.29	878.03	6.6000000000000005	10.4	2920.91	162.63	187.4	0.2	39.4	5.0	18.77	22.2	894.0899999999998	203.29	0.0	70.3	33.69	35.40000000000001	16.25	Galactarate dehydratase
EC:4.2.1.44	348.0	179.82999999999996	435.5	479.5	309.0	648.5	473.0	251.0	258.0	92.0	650.3299999999998	1545.67	212.5	327.0	874.5	283.17	366.33	318.0	487.0	438.5	174.0	64.0	1062.0	510.33	Myo-inosose-2 dehydratase
EC:4.2.1.45	4242.0	1927.71	8463.75	3337.0	6928.5	3514.5	2737.88	3003.0	12920.66	1015.5	11063.58	5952.67	7059.0	7066.65	5343.0	2765.02	9544.33	2639.5	3519.5	5839.5	11029.1	5010.0	4198.27	5461.83	CDP-glucose 4,6-dehydratase
EC:4.2.1.46	42905.03	30633.430000000004	36962.28	40781.24	42207.47	41416.46	34182.01000000002	44652.47	42947.19	17089.350000000002	44013.01	41695.609999999986	37791.84	41672.69	31600.71	35537.39	38588.10000000001	41026.74	35895.770000000004	43702.45	42191.19	36470.19	42230.289999999986	33707.97	dTDP-glucose 4,6-dehydratase
EC:4.2.1.47	12869.68	23447.54	8629.619999999999	23346.65	21796.22	34368.36	19014.44	30726.450000000004	20603.77	13196.69	29235.8	21168.87	15207.68	28325.9	12391.2	13783.340000000002	23003.6	19871.54	25076.770000000004	25764.95	27856.2	15454.02	19508.7	13478.55	GDP-mannose 4,6-dehydratase
EC:4.2.1.49	11942.03	13714.33	7324.019999999998	19866.58	21312.95	27378.79	9904.31	16862.85	16109.03	4771.04	17359.93	16109.9	12096.98	19850.910000000003	8257.69	8096.85	15688.2	16005.44	17778.940000000002	22344.0	19819.27	14200.04	16847.039999999994	9817.18	Urocanate hydratase
EC:4.2.1.5	190.0	0.0	0.0	33.0	17.0	6.0	0.0	0.0	32.0	95.0	13.0	14.0	0.0	56.0	2.0	13.0	3.0	0.0	7.0	8.0	0.0	6.0	7.0	12.0	Arabinonate dehydratase
EC:4.2.1.51	38906.45	28689.51	36208.460000000014	40241.19	41015.39	44939.96	35186.60000000001	42870.13000000001	41609.53	17350.020000000004	40671.18	42564.04	37119.51	36738.3	32670.619999999995	36034.59	38572.87	35415.990000000005	33705.87	37086.87	43259.02	39160.02	38683.37	35094.79	Prephenate dehydratase
EC:4.2.1.53	3561.85	2126.350000000001	9469.25	6550.3	7581.0	6023.6	3984.33	2328.77	16105.1	933.0	14440.96	8215.34	10809.5	3912.17	7443.75	3879.54	4138.6	5097.7	2612.85	7035.0	7602.5	7688.0	7800.1799999999985	8883.16	Oleate hydratase
EC:4.2.1.55	1688.0	601.0	1599.0	5759.0	2865.0	2094.0	1661.0	649.0	4903.0	451.0	4874.0	4903.0	4891.0	1593.0	3557.0	1612.0	1795.0	1385.0	378.0	3002.0	1842.0	3036.0	3672.0	4168.0	3-hydroxybutyryl-CoA dehydratase
EC:4.2.1.56	0.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	2.0	3.0	0.0	63.0	170.0	0.0	0.0	2.0	5.0	0.0	Itaconyl-CoA hydratase
EC:4.2.1.57	0.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	2.0	3.0	0.0	63.0	170.0	0.0	0.0	2.0	5.0	0.0	Isohexenylglutaconyl-CoA hydratase
EC:4.2.1.59	44130.97	38965.34	39668.93	48326.29	61546.60999999999	60624.9	40007.95	56355.41	49284.13	21304.63	41199.06000000001	48579.84	44158.36	47693.04000000001	37045.57	40278.51	43033.24	45076.78	40846.91	48588.24	49389.02	45811.79	49631.11	35660.820000000014	3-hydroxyacyl-[acyl-carrier-protein] dehydratase
EC:4.2.1.6	618.6	1885.29	341.0	920.0	179.6	340.29	2136.03	133.6	1036.4	3208.41	1614.63	794.4	193.2	779.4	252.0	633.77	415.53	1253.09	419.29	205.0	87.3	1709.69	215.4	149.25	Galactonate dehydratase
EC:4.2.1.68	110.0	4.0	0.0	55.0	498.0	0.0	91.0	0.0	33.0	177.0	0.0	196.0	153.0	0.0	86.0	0.0	92.0	311.0	904.0	40.0	188.0	0.0	70.0	82.0	L-fuconate dehydratase
