pathway	A011.337.951	A011.796.405	A065.688.849	A139.426.047	A257.868.269	A290.419.594	A328.260.254	A328.607.302	A475.161.163	A510.125.355	A517.753.353	A519.936.442	A603.130.471	A603.362.293	A627.062.688	A674.187.094	A712.481.521	A742.300.741	A750.812.113	A866.438.792	A896.860.089	A912.362.107	A912.836.594	A929.187.519	Pathway	Pathway1	Pathway2
Replication and repair	0.00312283450334717	0.00280692257702706	0.00299714567756628	0.0031908859970915	0.00282224908098225	0.00254878024330013	0.00348609999717642	0.00394935376425163	0.00293305136973243	0.00515887807784843	0.00322989658095174	0.00359731895519095	0.00343521447445131	0.00307668354494217	0.00341198904300932	0.00298901205412153	0.00297806680299958	0.00387158803248731	0.0027873219403179	0.00269369428364859	0.00320020199231342	0.00281605355534755	0.00316388092749247	0.00327237443365957	Replication and repair	Not Included in Pathway or Brite	Unclassified: genetic information processing
ko00830	0.000125274341646681	0.000289268210286542	0.000129564033142128	0.000236057622913987	0.000242651367299466	0.000237668711266396	0.000202392417021854	0.000371448909761231	0.000187231147699262	0.000360096127210153	0.000167398186428806	0.000178350118636074	0.000186549410771725	0.000197574615453873	0.000166263850734688	0.000223947149174102	0.000156452690650521	0.000189403880596143	0.000234926103267173	0.000235349424641291	0.000184341576827092	0.000200776290852908	0.000220371599601652	0.000111318190788046	Retinol metabolism	Metabolism	Metabolism of cofactors and vitamins
ko04723	0	7.11642976954164e-09	1.66848284491072e-08	0	0	7.4743233976968e-08	0	0	0	0	9.34418549407252e-09	0	0	0	0	0	2.59963502135038e-08	0	0	0	0	0	0	1.78635962258895e-08	Retrograde endocannabinoid signaling	Organismal Systems	Nervous system
ko05323	4.14431459728334e-08	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Rheumatoid arthritis	Human Diseases	Immune disease
ko00740	0.00186576297193068	0.00195801946829253	0.00185050709319815	0.00184753274911243	0.00184922592088102	0.00192879593324681	0.00186112975075234	0.00205754389843564	0.00182664152669533	0.00200289162174888	0.00176117909350495	0.00175495433344567	0.0017093238950635	0.00188826496634119	0.00181727587613461	0.00185243233099041	0.00182487577853581	0.0019158947922911	0.00184374627814866	0.00194462759312027	0.00197404339013195	0.00184428055131294	0.00185329220872368	0.00166782441983501	Riboflavin metabolism	Metabolism	Metabolism of cofactors and vitamins
ko03011	0.0227134410278551	0.0206342535026138	0.0221721510693492	0.0200808957129842	0.0202742110943473	0.0199511375815703	0.0212088613530875	0.0206938996794735	0.0204691783782246	0.0175119292397849	0.0198508759661606	0.0206216909278627	0.0212843146597379	0.0204460214559906	0.0218553706067091	0.0223694302642909	0.0216347810488568	0.0212805782723248	0.0207355372855334	0.0202728784325484	0.0211476006949119	0.0214285812340586	0.020436604325663	0.0216018929063039	Ribosome	Brite Hierarchies	Protein families: genetic information processing
ko03010	0.0227134410278551	0.0206342535026138	0.0221721510693492	0.0200808957129842	0.0202742110943473	0.0199511375815703	0.0212088613530875	0.0206934960309857	0.0204691783782246	0.0175119292397849	0.0198508759661606	0.0206216909278627	0.0212843146597379	0.0204460214559906	0.0218553706067091	0.0223694302642909	0.0216347810488568	0.0212805782723248	0.0207355372855334	0.0202728784325484	0.0211476006949119	0.0214285812340586	0.020436604325663	0.0216018929063039	Ribosome	Genetic Information Processing	Translation
ko03009	0.0173750721036272	0.0152853934502008	0.0179728777397451	0.0153855530578451	0.015648082089216	0.0149454562265682	0.0164775411141076	0.0147209775585056	0.0163776985486053	0.0150118620539755	0.0159871116098001	0.0162373668030946	0.0170597027873149	0.0154397989778183	0.0173345459528806	0.0172080713616173	0.0166799639419142	0.016090524719499	0.0153874550967711	0.0152780820500901	0.0164286691180182	0.0169173823309199	0.0161089726101037	0.0174604733325762	Ribosome biogenesis	Brite Hierarchies	Protein families: genetic information processing
ko03008	0.000463173987001363	0.000411765023852807	0.000427468196903057	0.000406475193976814	0.000390082701555142	0.000374023936142392	0.000458045239244471	0.000396518530644279	0.000388042140985034	0.00039003904326569	0.000381530662513231	0.000403273426693396	0.000421363516390099	0.000415937533523731	0.000436537485682234	0.000439142248035353	0.000413029388279744	0.000427210169130839	0.000434739106926686	0.00039003160799698	0.000431391498689429	0.000415747562650283	0.00042500085341762	0.00041122343874858	Ribosome biogenesis in eukaryotes	Genetic Information Processing	Translation
ko04970	3.83452708113641e-05	7.93842010650231e-05	4.37700890958705e-05	5.29948049320706e-05	9.73953340570285e-05	8.97648653420097e-06	4.59037670540406e-05	3.45915093117174e-05	4.85772606996367e-05	0.000238760086350939	7.39126006999686e-05	8.47947073548091e-05	5.20480537523635e-05	7.38778441022108e-05	7.1184149631183e-05	9.08745630464341e-05	6.85413530605191e-05	8.12600703112564e-05	0.000133276318218368	3.10122481290784e-05	0.000104732894155648	2.25420916483795e-05	3.08236395087836e-05	4.66690024120609e-05	Salivary secretion	Organismal Systems	Digestive system
ko05132	0.00204748557219685	0.00186907733273263	0.00204285524593675	0.00178993711129029	0.00189751228488113	0.00181260740016318	0.00183851516450081	0.00170845603850443	0.00177821350127608	0.00135573918327523	0.00193506868559649	0.00174869226386099	0.00197986311414915	0.00183060674986772	0.00188366641339373	0.00191306619752135	0.00183279915412468	0.00183479733622543	0.00174503728026127	0.00191583123267304	0.00190520247560978	0.00190310609978198	0.00185495210047431	0.00188184197350403	Salmonella infection	Human Diseases	Infectious disease: bacterial
ko00121	0.000574506543519187	0.000512047332579066	0.000690189507842113	0.000553781438332513	0.000625963737477674	0.000617389752568945	0.000670185764995139	0.000484408683286199	0.000738092839928894	0.000380424976484162	0.000658834598072189	0.000671261151851826	0.000684370506760311	0.000614837958504726	0.00065557330526255	0.000577765774165606	0.000683589314718009	0.000566893518814508	0.000593676453229071	0.000643629300071487	0.00060191577087184	0.000687702346291477	0.000577594116185574	0.000752914258275584	Secondary bile acid biosynthesis	Metabolism	Lipid metabolism
Secondary metabolism	1.82779814919935e-05	6.17933829748839e-06	6.92976541586251e-06	9.71503839420554e-06	5.47508356571217e-06	1.01483725097434e-06	4.82883232929094e-05	8.60130077741653e-06	2.99816973709327e-06	0.000223355047878629	1.06322814644304e-05	1.08645265363902e-05	5.33473539770436e-06	1.84274741125671e-05	1.30336772728574e-05	1.69345567558917e-05	1.37950152334962e-05	5.41033823808718e-05	2.07437402563343e-05	1.33390673470312e-05	1.83136767884699e-05	1.57019887361007e-05	8.09247861996565e-06	1.89750691830644e-05	Secondary metabolism	Not Included in Pathway or Brite	Unclassified: metabolism
ko02044	0.010090836822775	0.0076929257673712	0.0103844288888331	0.00851798597718358	0.00805220947698704	0.00724954701495928	0.00976171359128094	0.00766153013542796	0.0083241813346085	0.0130878247861012	0.00897637387125984	0.00880545069060993	0.00941903972126058	0.00798807837228042	0.0095647831688854	0.00943752510516794	0.00864234770398379	0.00971680642977502	0.00824902390853415	0.00799462432784056	0.00908684959545167	0.00916734380180063	0.00900891798563592	0.00963040858687197	Secretion system	Brite Hierarchies	Protein families: signaling and cellular processes
ko00450	0.00251476595331693	0.00279626188057509	0.00259701256880796	0.00292375604894451	0.0029588839655483	0.00301594752689351	0.00284592471220558	0.00286503902066075	0.00282482217820734	0.00313067497622867	0.00289083430709052	0.00289085051393079	0.00271590788458177	0.00280696772230685	0.0027872475965518	0.00273605780355559	0.00281583065232436	0.00300511692212536	0.00288817071401651	0.00284034873709678	0.00296463923878123	0.00266113475073029	0.00287979787898182	0.00282397184935797	Selenocompound metabolism	Metabolism	Metabolism of other amino acids
ko04726	1.55411797398125e-07	1.35212165621291e-07	4.72736806058037e-07	0	0	1.6267645042046e-07	4.34934493105802e-07	4.48498319815233e-08	9.41547510314125e-08	2.87393136018906e-07	2.92753331529292e-07	4.5534329357179e-07	1.05471241552083e-07	4.15712009758437e-09	3.50206981558831e-06	3.59104253962574e-07	1.38612539338402e-07	5.4458890014889e-08	1.37591414289511e-07	1.99052950588489e-06	5.4213982140631e-07	1.03659911379365e-08	1.87714679256925e-07	4.11851165519958e-06	Serotonergic synapse	Organismal Systems	Nervous system
ko00909	1.03607864932084e-07	5.69314381563331e-08	8.1577687897168e-07	0	1.24159959012596e-08	0	1.89102826302509e-05	1.79399327926093e-08	5.32294469480988e-06	0.000245599659797341	5.32618573162134e-07	3.74229129707655e-08	1.59957684937889e-06	1.73144052064389e-07	9.61607296302541e-06	3.42480952633965e-05	1.97052334618359e-05	2.06943782056578e-07	8.09571829347814e-05	1.22616617562509e-06	1.93621364787968e-08	1.72075452889746e-08	1.97594399217816e-08	0	Sesquiterpenoid and triterpenoid biosynthesis	Metabolism	Metabolism of terpenoids and polyketides
ko05131	0.00029703338797379	0.000164717879745979	0.000369284751903141	0.000113931087753569	0.000196043015879739	9.60907809329545e-05	0.000273303356126169	0.000134602418746308	0.000135610052208282	0.000437605289612755	0.000337034118399733	0.000147624410170557	0.000287978677933808	0.00018202282916881	0.000213415094986496	0.000200034995608202	0.000167630289359121	0.000300521364111402	0.000157973403785776	0.000225359889324568	0.000266556112636535	0.000190104295656579	0.000205457668334689	0.000254646516925187	Shigellosis	Human Diseases	Infectious disease: bacterial
ko04550	0	6.54711538797831e-07	3.89312663812501e-06	2.7650880898267e-05	2.61291854041433e-06	0	4.46086659595694e-07	7.96533015991853e-06	0	0	0	9.35572824269138e-09	7.67830638499165e-06	4.81186651295391e-06	3.92439734436983e-06	9.76020842722275e-07	3.11956202562046e-08	4.41117009120601e-06	0	6.95425498258519e-06	6.002262308427e-06	1.03659911379365e-08	3.76516127709548e-05	0	Signaling pathways regulating pluripotency of stem cells	Cellular Processes	Cellular community - eukaryotes
Signaling proteins	0.00130310253725637	0.00119843338863815	0.00135439517617948	0.00128367161884723	0.00110116096329321	0.00109914524470351	0.00133340532919237	0.00121697166632549	0.00116413734490622	0.00159464488214842	0.00134691640329897	0.0012819797957714	0.00128030611973148	0.001193318472132	0.00135812970344699	0.00129415721694624	0.00134719201147947	0.001379087740772	0.00112942657706372	0.00113972972472046	0.00139369781378295	0.00127138539229084	0.00125633048230997	0.00138615385453929	Signaling proteins	Not Included in Pathway or Brite	Unclassified: signaling and cellular processes
ko05222	8.73414301377464e-06	3.89980351370882e-06	3.57611489759197e-05	3.24002316202401e-06	2.2886201400083e-06	0	4.86234458959306e-06	9.92078283431294e-06	2.81616860334955e-05	8.23860323254197e-07	2.75653472075139e-06	1.06374630119401e-05	1.56097437497083e-06	2.72291366391776e-06	2.34333302354375e-06	1.25454386369424e-05	8.8491576126767e-06	1.24275187013977e-05	5.76737344896866e-06	3.64846420825484e-06	1.52960878182494e-05	2.33234800603571e-06	4.54467118200977e-07	2.63190317728106e-06	Small cell lung cancer	Human Diseases	Cancer: specific types
ko00600	0.00160554197640659	0.00323690594574708	0.00176649230802551	0.00305619380688532	0.00312146930077152	0.0034743694124455	0.00242056424250968	0.00336534167710422	0.0028283647507149	0.00302694463888197	0.00298004866563001	0.00254833374778913	0.00230923482460001	0.00314791330354222	0.00210356430092049	0.00219448990482711	0.0025291137862576	0.00229250775129801	0.00340934268352866	0.00351382307910961	0.00253080172139043	0.00247834459476073	0.00267100007492276	0.00196487137330876	Sphingolipid metabolism	Metabolism	Lipid metabolism
ko04071	0	1.42328595390833e-07	0	3.32052063188796e-09	2.17743211701195e-07	0	0	0	0	0	0	0	0	0	3.89840795798327e-08	1.19026932039302e-08	0	9.80260020268002e-08	1.14659511907926e-08	0	2.90432047181952e-08	1.7311205200354e-08	2.76632158904942e-07	0	Sphingolipid signaling pathway	Environmental Information Processing	Signal transduction
ko05017	7.67262863361298e-05	0.00016611882011041	8.0227329114687e-05	0.000161676652675812	0.000183589494020718	0.000272307188021383	0.00011692656238825	0.000158302863958624	0.000153257571348851	6.18661624136698e-05	0.000104164307795173	0.000132148725855192	0.000118611903537057	0.000169813159586199	7.61285004442932e-05	6.75900384931777e-05	0.00014737538906837	0.000119372797734836	0.000206652558204333	0.000190518870289208	0.000151835453999664	0.000136001803729727	0.000143622477043466	7.76929481588463e-05	Spinocerebellar ataxia	Human Diseases	Neurodegenerative disease
ko03041	0	2.70424331242582e-07	3.33696568982144e-08	5.83606656513642e-07	1.62149200203017e-06	6.24325836748792e-07	4.55008392787608e-07	0	1.88309502062825e-08	1.50785598697919e-05	0	2.50733516904129e-06	0	1.13281522659174e-06	7.34200165420183e-06	9.09365760780266e-07	1.03985400854015e-08	3.4853689609529e-07	1.35298224051352e-06	1.51179456143156e-07	5.51820889645708e-07	4.1463964551746e-07	1.21520555518957e-06	2.35799470181742e-06	Spliceosome	Brite Hierarchies	Protein families: genetic information processing
ko03040	0	2.70424331242582e-07	3.33696568982144e-08	5.13171370382685e-07	1.62149200203017e-06	6.24325836748792e-07	4.55008392787608e-07	0	1.88309502062825e-08	1.50785598697919e-05	0	2.4979794407986e-06	0	1.13281522659174e-06	7.34200165420183e-06	9.09365760780266e-07	1.03985400854015e-08	3.4853689609529e-07	1.35298224051352e-06	1.51179456143156e-07	5.51820889645708e-07	4.1463964551746e-07	1.21520555518957e-06	2.35799470181742e-06	Spliceosome	Genetic Information Processing	Transcription
ko05150	4.64707176186628e-05	1.91524474387674e-05	1.29724541191808e-05	1.2160149041323e-05	1.55593739680524e-05	5.52220599265128e-05	1.97644270617117e-05	4.6884668858525e-05	5.57866899861119e-06	1.35553762488917e-05	1.72384337250298e-05	9.36293215343826e-06	4.76967322108908e-05	1.54140816818306e-05	1.82454588718853e-05	1.58135611099455e-05	1.4637816907418e-05	0.000134995419513408	2.85444854894781e-05	4.35648799452529e-06	9.47534553931117e-06	1.65508597503863e-05	7.21713543143073e-05	2.11008371339452e-05	Staphylococcus aureus infection	Human Diseases	Infectious disease: bacterial
ko00500	0.00792903385507949	0.00969286214563509	0.00973910021293864	0.00907271094648473	0.0103033470225631	0.0104455536304998	0.0096712288156402	0.00985423716520935	0.0109709374827367	0.010263241701298	0.0115943928157353	0.0109563640488516	0.0102944648428755	0.0103116306033515	0.00976267636274639	0.00888242670091298	0.0103876183947644	0.00958921861739923	0.0105957378948084	0.0105568812773785	0.00980209369372617	0.0103862310466131	0.00997515449901382	0.0110205155361654	Starch and sucrose metabolism	Metabolism	Carbohydrate metabolism
ko00100	0	1.42328595390833e-08	4.0788843948584e-07	0	6.2079979506298e-09	0	9.4272608989007e-06	8.96996639630465e-09	2.61439497188923e-06	0.00012279982989867	2.42948822845886e-07	0	7.73420614301426e-07	8.65720260321945e-08	4.79504178831943e-06	1.6993118006455e-05	9.82662038070445e-06	0	4.0409795760246e-05	6.08043772607774e-07	9.68106823939839e-09	3.42077707551904e-09	9.8797199608908e-09	0	Steroid biosynthesis	Metabolism	Lipid metabolism
ko00984	6.21647189592501e-08	0	0	0	6.53229635103584e-07	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Steroid degradation	Metabolism	Xenobiotics biodegradation and metabolism
ko00140	8.71725493179071e-05	0.000158966808192021	5.69353085997333e-05	0.000168111419173061	0.000195940630241897	0.000225021100878895	0.000129542450729941	0.000239134998541612	0.000126437590517553	6.8193601291686e-05	0.000111941006172615	0.000123433864997125	0.000124331081610219	0.000181208033629683	8.99505657531867e-05	0.000121199768683679	0.000161046037762445	0.000122098465180082	0.000169502876346165	0.000210519912336947	0.000135157393690241	0.00015030168850451	0.00015155095231208	8.88696048641778e-05	Steroid hormone biosynthesis	Metabolism	Lipid metabolism
ko00945	2.42442403941075e-06	2.84657190781666e-08	0	5.03109186649692e-08	0	0	3.34564994696771e-08	0	0	0	6.54092984585077e-08	0	0	0	0	0	0	0	0	0	9.68106823939839e-08	0	9.8797199608908e-09	2.3818128301186e-08	Stilbenoid, diarylheptanoid and gingerol biosynthesis	Metabolism	Biosynthesis of other secondary metabolites
ko00521	0.00311013767032333	0.00346347129333419	0.00310433035030962	0.00318697774430777	0.00304578009256384	0.00303374072530764	0.00308965464171218	0.00303255143881812	0.00341437525889732	0.00266424549624118	0.00362710379658466	0.00323128927927247	0.00306386710834507	0.00346085777093628	0.0030889574734848	0.00303827623005021	0.00341697638980008	0.00312383250997549	0.00345189466294988	0.00364773260047341	0.003177019512686	0.00327596687447977	0.00314016722845354	0.0032574177209022	Streptomycin biosynthesis	Metabolism	Biosynthesis of other secondary metabolites
Structural proteins	0.0017645801526852	0.0036338515739192	0.0017370978671214	0.00343165996676482	0.00279093000929138	0.00318279711189995	0.00239137199694074	0.00351100899789869	0.00255092139387416	0.0034617474622277	0.00241385802249921	0.00246001904124029	0.00213049840698874	0.00309762555707376	0.00231911065553761	0.00236183474868538	0.00236829890804126	0.00296083149735415	0.00306772189134824	0.00319481437017304	0.00305911155595267	0.00232613753342515	0.00293904675718169	0.00195062539349989	Structural proteins	Not Included in Pathway or Brite	Unclassified: signaling and cellular processes
ko00643	0.000101702516295982	5.53681008645602e-05	7.21007053380752e-05	7.55368132835847e-05	2.43353519664688e-05	2.9504671779367e-05	5.91670386604696e-05	2.790502726092e-05	5.57104246377765e-05	5.57676800673486e-05	5.92672718913988e-05	6.45695875970413e-05	6.48194609206637e-05	6.03825851294227e-05	7.13538603242872e-05	6.94148403882722e-05	7.49096269796207e-05	0.000100898708475086	6.42179261318314e-05	3.05634467169414e-05	5.44274496953097e-05	6.97706875318433e-05	6.68458888637883e-05	7.15912200506484e-05	Styrene degradation	Metabolism	Xenobiotics biodegradation and metabolism
ko00920	0.00286218239549709	0.00329458033917136	0.00285692916008473	0.00319749554372019	0.00296333148646815	0.00291216047912456	0.00313160351596391	0.00311367339301537	0.00278278754284738	0.00448677857400037	0.00363427629992806	0.00326490076211445	0.00305520633734502	0.0032361035925004	0.00299418925517714	0.0029345343795426	0.00312933790112555	0.00328172745706904	0.00324031186039302	0.003032772670106	0.00330037607143514	0.00298960813151277	0.0030177344783906	0.00308176783738842	Sulfur metabolism	Metabolism	Energy metabolism
ko04122	0.00238093691747854	0.00179320437811589	0.00247362103233449	0.00199176509695954	0.00217599297336763	0.00207183021351099	0.00225086652046458	0.00195993936188618	0.00204109083566801	0.0022664397492723	0.00218324464580776	0.0021654457044783	0.00237943764316073	0.00195950407846146	0.00219210325315209	0.00218272813951072	0.00225273847627658	0.00200633205691211	0.00194422057388138	0.00202077204900959	0.00217646513638158	0.0023033943415487	0.00221902649924271	0.00229304302321201	Sulfur relay system	Genetic Information Processing	Folding, sorting and degradation
ko04721	4.14431459728334e-08	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.19026932039302e-08	0	0	0	0	0	0	0	0	Synaptic vesicle cycle	Organismal Systems	Nervous system
ko00072	0.000313930483841969	9.84913880104563e-05	0.000346785816900468	0.000106030261086422	8.8489451385078e-05	0.000130116011436465	0.000223925800732192	9.11165598550068e-05	0.000240055070134669	0.00012504686103149	0.000172327711486204	0.000134107254005517	0.000213575572649514	0.000128503961104506	0.000189683536542273	0.000214740177926998	0.000232603903316338	0.000221896450570186	0.000148189736953696	0.000100458748607127	0.000171970623777377	0.000223567684588154	0.000124087109170397	0.000252932564412634	Synthesis and degradation of ketone bodies	Metabolism	Lipid metabolism
ko00430	0.00098307514499461	0.00115967987402794	0.00101290189809526	0.00129305239149783	0.00122814991623758	0.00138651996522892	0.0011865112226208	0.00111617310414164	0.00124418102924581	0.00109182568327822	0.0011719008368554	0.00122659229410086	0.00109298117892062	0.00129001391702583	0.00107474611237754	0.00102132487359507	0.00127729177720059	0.00133188538893382	0.00126224494519153	0.00127700429920539	0.00119230148628124	0.00117001688325251	0.00116173700474722	0.00121844160046317	Taurine and hypotaurine metabolism	Metabolism	Metabolism of other amino acids
ko00900	0.00478474682525881	0.00427651072725934	0.0046356970525612	0.0041311607424565	0.00434566796529855	0.00434911278198032	0.00435904876568587	0.00435218598514327	0.00424207169165702	0.00360970798639855	0.00434935981109335	0.00432201001613581	0.00443331488465533	0.0042756907241437	0.00454233853793238	0.00457262015467026	0.00452377692730785	0.00447418262123998	0.00431138763854924	0.00422742024721024	0.00437891416310702	0.00444215963994158	0.00421162364858975	0.0044560073877889	Terpenoid backbone biosynthesis	Metabolism	Metabolism of terpenoids and polyketides
ko04659	0.000430695097110318	0.000430765606680293	0.000416656205603656	0.000420334946472476	0.000382360508044673	0.000368476317450189	0.000401448663438256	0.000383364254323426	0.000407376819109335	0.000318479876755799	0.000430380849532128	0.00038610192307676	0.000388676396564485	0.000401548805513969	0.000405258609431355	0.000426665011830469	0.00040826571308122	0.000346981441278684	0.000395126653412248	0.000401343157264524	0.000391098408623641	0.000415577975035266	0.000391657490130011	0.000395177999346562	Th17 cell differentiation	Organismal Systems	Immune system
ko04714	0.000656638673816014	0.00107846105736833	0.000709160491485316	0.00098709438814013	0.000890534896944014	0.00102651909084564	0.000741924640939664	0.00111197076458464	0.000871532625125902	0.000459935927876848	0.000805773690361723	0.000847004016141228	0.000676322418202438	0.00101781681333226	0.000693917266255683	0.000761518718659356	0.000827891415264139	0.000907375945076595	0.000946284607797575	0.00105595514089329	0.000914308934112137	0.000851954378349599	0.000902102805237796	0.000623189179755099	Thermogenesis	Organismal Systems	Environmental adaptation
ko00730	0.00505929461273785	0.00513271031143658	0.00513283864595955	0.00466523861384674	0.0050422976214183	0.00517577013590266	0.0049269770820069	0.00489787218656885	0.00461532212125502	0.00440133793582992	0.00501344883155257	0.0048697995994057	0.00498915697627662	0.00490730027189812	0.0049701121426312	0.00507697690168916	0.00510474658542666	0.00466154059025604	0.00502786419971267	0.00495737251280795	0.00486485412484475	0.00502418806643551	0.0048759982609958	0.00498986429553757	Thiamine metabolism	Metabolism	Metabolism of cofactors and vitamins
ko04919	0.000776256233253133	0.000853203994230054	0.000970422658560403	0.000870036778657045	0.00107928203272479	0.00100951693964664	0.000855280168096186	0.000960572891058226	0.00104906216143364	0.000813817657509152	0.000996152686269086	0.00100168021291743	0.000984402438178691	0.000961688209198699	0.000912043197418606	0.000946203167923246	0.000919972567428386	0.000772288490039063	0.00092301560645098	0.000988776936975214	0.000909808011866276	0.000952835996784174	0.000949650143115978	0.00101814531323654	Thyroid hormone signaling pathway	Organismal Systems	Endocrine system
ko04918	0.000223567641147073	0.00028992847264056	0.000166857405530624	0.000157823641280774	0.000199653568956488	0.000222269494669946	0.000154120264370355	0.000174169568418055	0.0001450736403892	0.000128459367128579	0.000120945717407688	9.94938662260312e-05	0.000134950980922098	0.000163260810816389	0.000167495747649411	0.000154017041197031	0.000106355644081082	0.000174086882108335	0.000183493400670146	0.000178248843269717	0.00018392577494621	0.000141951468003257	0.000187867320930321	6.0538417612483e-05	Thyroid hormone synthesis	Organismal Systems	Endocrine system
ko04530	2.44514561239717e-06	0	0	0	0	0	4.60584476032554e-06	0	0	0	0	0	0	2.40073685635497e-06	3.11872636638662e-07	3.09470023302185e-07	1.45579561195621e-07	3.92104008107201e-07	1.3873800940859e-06	0	9.68106823939839e-08	2.53966782879444e-07	0	3.5727192451779e-08	Tight junction	Cellular Processes	Cellular community - eukaryotes
ko04624	1.03607864932084e-07	1.63535556104067e-06	3.33696568982144e-08	0	3.78039278187606e-07	9.70343043453932e-07	7.86227737537411e-08	3.06772850753619e-08	8.47392759282713e-07	0	3.15366260424948e-07	9.35572824269138e-08	2.21489607259375e-07	8.85154796778151e-07	7.63438225105058e-07	4.10642915535591e-07	8.49560724977305e-08	1.81021350409491e-06	2.7804931637672e-07	3.77948640357891e-08	1.04071483573533e-07	1.03659911379365e-06	4.78820627904573e-06	1.01227045280041e-07	Toll and Imd signaling pathway	Organismal Systems	Immune system
ko00623	2.09080671432945e-06	3.17250439126166e-07	1.56225610378474e-05	2.24386697245762e-06	2.01991575110044e-07	3.14712981651257e-07	3.35928904658484e-05	5.32816003940496e-07	5.49110508015198e-06	0.000121103827205311	4.77048702028884e-06	4.717158179965e-06	2.11997195519687e-07	8.54288180053588e-07	1.15003034760507e-06	9.78044300566943e-07	5.33549091781953e-06	3.20456803225813e-05	1.88566740093536e-05	7.38763609019557e-06	1.20906861241846e-05	1.12460637855473e-06	3.79578840897424e-06	4.07885447157811e-07	Toluene degradation	Metabolism	Xenobiotics biodegradation and metabolism
ko05145	8.73414301377464e-06	3.89980351370882e-06	3.57611489759197e-05	3.24002316202401e-06	2.2886201400083e-06	0	4.86234458959306e-06	9.92078283431294e-06	2.81616860334955e-05	8.23860323254197e-07	2.75653472075139e-06	1.06374630119401e-05	1.56097437497083e-06	2.72291366391776e-06	2.34333302354375e-06	1.25454386369424e-05	8.8491576126767e-06	1.24275187013977e-05	5.76737344896866e-06	3.64846420825484e-06	1.52960878182494e-05	2.33234800603571e-06	4.54467118200977e-07	2.63190317728106e-06	Toxoplasmosis	Human Diseases	Infectious disease: parasitic
Transcription	0.000673571410789729	0.000579038555857624	0.000700585268287803	0.000519211095546578	0.000519711999418929	0.000579855107397175	0.000727560873544013	0.000492596020114426	0.000700947566635238	0.000949391537517591	0.00061961163192598	0.000591224580766685	0.000595720346167162	0.000514958991040163	0.000635923899738064	0.00061349563570596	0.000599320689705324	0.0007343829242331	0.000533735212231894	0.000512644899611454	0.000609449094122327	0.000626833971948893	0.000606212799793486	0.000624207881102541	Transcription	Not Included in Pathway or Brite	Unclassified: genetic information processing
ko03000	0.0128997542076948	0.00960767535006457	0.0138038365406653	0.0103158370966017	0.0110446394250135	0.0101745783669079	0.0128292460148921	0.00915871045582307	0.01266753152576	0.0143053866907465	0.0129619498706977	0.0126788584960446	0.0132512674610936	0.0106846176034511	0.0125168247864248	0.0117851043552838	0.0122614029786941	0.0116193031370269	0.0103025715244032	0.0103474097441768	0.0112037970732683	0.0126176497506549	0.0111405345516994	0.0137501157930216	Transcription factors	Brite Hierarchies	Protein families: genetic information processing
ko03021	0.00919010672223965	0.0086120035630774	0.00959696994563398	0.00795496815853704	0.00840298674912956	0.00811736555576594	0.00894110695858345	0.00775636680944652	0.00902513728101657	0.00674779310724633	0.0088484324424983	0.00868151077427215	0.00912226453083886	0.00867671809958956	0.00916000380373902	0.0091090142245205	0.0089785038049742	0.00826080324001937	0.00832644556541925	0.00850163900214632	0.00863107671364402	0.00921280084979864	0.00829426063728609	0.00937107799683508	Transcription machinery	Brite Hierarchies	Protein families: genetic information processing
ko03016	0.0236099392651473	0.0224041535658348	0.0235398527299134	0.0221215804304639	0.0220253196076186	0.0217614043753781	0.0229344044019157	0.0222065722979307	0.0223822195998827	0.0206504513897948	0.0223955711805059	0.0226162354509745	0.0229753351810137	0.0221917928167468	0.0236378877577026	0.0236834384358819	0.0232188541951459	0.0229066166027718	0.0222543969832861	0.0220360942058175	0.0230469870751555	0.0233595554717356	0.0221275104931935	0.0235201880488104	Transfer RNA biogenesis	Brite Hierarchies	Protein families: genetic information processing
Translation	0.000394528803306341	0.000132536245699348	0.000398573744691462	0.000240950359754156	0.00023042040679981	0.000171439171305487	0.000337023043712808	0.000165251717526513	0.000261947932844493	0.00024698623588092	0.000266806864458626	0.00033418792263089	0.00037178116932274	0.000214249032021288	0.000355632265967024	0.000329702102183293	0.000297723720747157	0.000306195109108713	0.000235547557821714	0.000184289470405677	0.000230172721979228	0.000362089875403159	0.00022561901526448	0.000410179847457064	Translation	Not Included in Pathway or Brite	Unclassified: genetic information processing
ko03012	0.0064677437621156	0.00631280067535795	0.00639332615725017	0.00630128861137627	0.00613200770084986	0.00612164628948049	0.00629583637520895	0.00629394403244112	0.00618985168532711	0.00544882364810603	0.00601942066826439	0.00611739484851042	0.00623574330725645	0.00619504014030257	0.0064042971863998	0.00653031871408691	0.00635558312483978	0.00624490079561161	0.00620605214206499	0.00622232770857242	0.00642522566272857	0.00636462599039215	0.00626392463724085	0.00631115138309884	Translation factors	Brite Hierarchies	Protein families: genetic information processing
