function	A011.337.951	A011.796.405	A065.688.849	A139.426.047	A257.868.269	A290.419.594	A328.260.254	A328.607.302	A475.161.163	A510.125.355	A517.753.353	A519.936.442	A603.130.471	A603.362.293	A627.062.688	A674.187.094	A712.481.521	A742.300.741	A750.812.113	A866.438.792	A896.860.089	A912.362.107	A912.836.594	A929.187.519	description
PF14091	0.0	0.0	0.0	0.0	0.0	0.0	31.0	0.0	0.0	15.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Domain of unknown function (DUF4269)
PF14092	13576.28	24035.0	9670.57	27190.180000000004	25006.15	29460.4	18036.98	32997.7	23958.730000000003	6379.78	28910.25	22796.8	14031.88	27367.910000000003	12517.14	13649.98	22256.200000000004	20940.35	21789.15	30484.45	22610.07	22747.25	20175.57	16160.38	Domain of unknown function (DUF4270)
PF14093	10999.079999999998	17379.0	7359.869999999999	20398.980000000003	21161.95	26214.4	12947.53	29369.35	17346.530000000002	3884.78	17307.75	16025.8	12132.48	21138.410000000003	10200.54	12292.880000000005	16251.4	16547.95	17129.15	23244.95	19729.47	14507.0	16754.87	9562.88	Domain of unknown function (DUF4271)
PF14094	279.25	1013.67	786.0	1546.0	47.75	44.0	469.33	0.0	425.0	245.5	11.0	953.0	0.0	629.75	261.0	798.0	161.0	779.0	1076.0	671.0	334.0	0.0	651.0	2.0	Domain of unknown function (DUF4272)
PF14096	0.0	2.0	0.0	274.0	0.0	0.0	0.0	0.0	0.0	54.0	0.0	4.0	0.0	0.0	6.0	0.0	24.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Domain of unknown function (DUF4274)
PF14097	0.0	1.0	0.0	0.0	0.0	0.0	0.0	19.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Stage V sporulation protein AE1
PF14098	103.0	128.0	66.0	64.0	143.0	45.0	205.0	86.0	150.0	69.0	105.0	370.0	69.0	70.0	90.0	90.0	11.33	49.0	150.0	26.0	265.0	8.0	317.0	112.0	Small, acid-soluble spore protein I
PF14099	1958.2	4301.0	1219.85	4911.0	2023.7	5267.0	1525.9	1307.35	2668.2	151.0	4540.25	1169.4	2192.4	3517.25	1273.1	804.0500000000002	3800.2	1094.9	3926.9	4668.5	4101.5	2317.25	1077.1	1577.1	Polysaccharide lyase
PF14100	0.0	0.0	0.0	0.0	91.5	0.0	50.75	8.75	0.0	0.0	0.0	0.0	0.0	1193.5	0.0	0.0	0.0	0.0	0.0	229.5	38.0	41.25	192.5	317.5	Methane oxygenase PmoA
PF14101	67.0	59.0	16.0	285.0	65.0	259.0	5.0	116.0	167.0	0.0	258.0	219.0	68.0	80.0	58.0	143.0	178.0	77.0	36.0	130.0	8.0	47.0	37.0	87.0	Domain of unknown function (DUF4275)
PF14102	45.25	8.5	2.75	112.75	142.75	132.5	15.0	0.0	5.0	34.0	37.25	22.5	29.5	141.25	5.0	65.5	18.5	6.0	45.25	14.25	58.25	51.0	59.0	150.25	Capsule biosynthesis CapC
PF14103	306.0	1677.25	251.0	402.0	0.0	0.0	952.0	0.0	686.0	0.0	973.0	0.0	88.0	103.0	0.0	0.0	3.0	21.0	0.0	0.0	0.0	1544.0	0.0	0.0	Domain of unknown function (DUF4276)
PF14105	0.0	1.0	31.0	0.0	0.0	0.0	0.0	45.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	14.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	Domain of unknown function (DUF4278)
PF14106	12.0	0.0	0.0	0.0	7.0	0.0	402.0	0.0	1246.0	0.0	43.0	24.0	3.0	0.0	51.0	42.0	293.0	5.0	0.0	37.0	20.0	419.0	0.0	1745.0	Domain of unknown function (DUF4279)
PF14107	544.0	20.5	129.5	270.0	6.0	81.5	13.0	15.0	29.0	82.0	88.99	152.01	15.0	21.0	816.5	40.51	37.99	29.0	45.0	593.5	171.0	9.0	49.0	1050.49	Domain of unknown function (DUF4280)
PF14108	0.0	1.0	31.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	14.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	Domain of unknown function (DUF4281)
PF14109	10466.079999999998	16653.0	6212.369999999999	19445.48	20706.45	25598.4	12371.23	29015.35	16188.03	3464.78	16641.25	14890.8	10617.48	18454.910000000003	9020.04	10505.78	14898.4	15675.95	16411.65	22098.95	18998.37	11984.0	15776.77	6115.880000000001	GldH lipoprotein
PF14110	6.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Domain of unknown function (DUF4282)
PF14112	32.4	175.0	27.65	1092.4	1099.9	106.0	326.35	370.2	771.4	0.0	465.25	41.0	79.8	957.25	99.7	166.85	18.6	16.3	45.5	250.0	60.1	37.0	153.8	47.0	Immunity protein 22
PF14113	0.0	0.29	0.0	345.0	0.0	17.29	7.43	0.0	0.0	1166.71	0.43	0.0	0.0	0.0	0.0	0.57	0.0	1.29	0.0	0.0	0.0	2.29	0.0	0.0	Type VI secretion system (T6SS), amidase effector protein 4
PF14114	8867.95	13743.0	6095.77	19445.08	20718.45	26208.0	11858.03	26540.35	15023.03	3463.58	16747.25	15839.4	10935.48	17681.910000000003	7128.440000000001	9599.98	14806.2	11698.15	16235.65	21364.75	14784.77	11983.0	16215.37	7994.68	Domain of unknown function (DUF4286)
PF14115	0.0	1.0	0.0	0.0	0.0	0.0	0.0	19.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	YuzL-like protein
PF14116	133.0	109.0	58.0	83.0	138.0	209.0	162.0	29.0	0.0	15.0	118.0	35.0	246.0	175.0	9.0	15.0	86.0	21.0	134.0	13.0	192.0	249.0	289.0	200.0	YyzF-like protein
PF14120	0.0	1.0	0.0	0.0	0.0	0.0	0.0	19.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	YhzD-like protein
PF14121	10999.079999999998	17379.0	7359.869999999999	20398.980000000003	21161.95	26214.4	12947.53	29369.35	17346.530000000002	3884.78	17307.75	16025.8	12132.48	21138.410000000003	10200.54	12292.880000000005	16251.4	16547.95	17129.15	23244.95	19729.47	14507.0	16754.87	9562.88	Putative porin
PF14122	0.0	1.0	0.0	0.0	0.0	0.0	0.0	19.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	YokU-like protein, putative antitoxin
PF14123	10999.079999999998	17379.0	7359.869999999999	20398.980000000003	21161.95	26214.4	12947.53	29369.35	18310.53	3884.78	17307.75	16025.8	12132.48	21138.410000000003	10683.54	12292.880000000005	16251.4	16547.95	17129.15	23244.95	19729.47	14507.0	16754.87	9562.88	Domain of unknown function (DUF4290)
PF14124	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0	1.0	3.0	0.0	0.0	0.0	Domain of unknown function (DUF4291)
PF14125	9482.079999999998	17299.0	6082.369999999999	19429.48	20695.45	26214.4	12147.53	29006.35	16689.530000000002	3464.78	16751.25	15807.8	10902.48	19164.910000000003	9008.54	10473.38	14641.4	15724.95	16545.65	21345.95	19033.97	11919.5	16213.37	7986.879999999999	Domain of unknown function (DUF4292)
PF14126	10999.079999999998	17379.0	7359.869999999999	20398.980000000003	21161.95	26214.4	12947.53	29369.35	17346.530000000002	3884.78	17307.75	16025.8	12132.48	21138.410000000003	10200.54	12292.880000000005	16251.4	16547.95	17129.15	23244.95	19729.47	14507.0	16754.87	9562.88	Domain of unknown function (DUF4293)
PF14127	10311.079999999998	17379.0	7374.869999999999	21080.980000000003	21161.95	26214.4	12942.03	29506.35	17407.030000000002	4207.78	17307.75	16050.8	12132.48	21138.410000000003	10264.04	12333.880000000005	16324.4	16611.95	17129.15	23522.95	19735.47	14502.5	16754.87	9562.88	Domain of unknown function (DUF4294)
PF14128	10999.079999999998	17379.0	7359.869999999999	20398.980000000003	21161.95	26214.4	12947.53	29369.35	17346.530000000002	3884.78	17307.75	16025.8	12132.48	21138.410000000003	10200.54	12292.880000000005	16251.4	16547.95	17129.15	23244.95	19706.47	14507.0	16611.87	9562.88	Domain of unknown function (DUF4295)
PF14129	10299.579999999998	17379.0	7359.869999999999	20304.980000000003	21154.45	26214.4	12931.53	29366.35	17319.030000000002	3884.78	17307.75	16025.8	12121.98	21115.910000000003	10118.04	12245.380000000005	16212.4	16514.95	17129.15	23244.95	19711.47	14424.5	16534.37	9160.88	Domain of unknown function (DUF4296)
PF14130	18.0	0.0	0.0	0.0	0.0	23.0	0.0	0.0	0.0	17.5	0.0	0.0	0.0	0.0	0.0	0.0	22.5	43.0	0.0	1247.0	0.0	0.0	0.0	0.0	Domain of unknown function (DUF4297)
PF14131	0.0	218.08	1.25	84.0	107.25	143.25	18.5	3.25	1.0	0.0	76.25	132.0	44.75	29.5	239.5	41.75	9.0	169.5	33.25	7.0	503.75	385.0	645.42	301.25	Domain of unknown function (DUF4298)
PF14132	288.0	25.25	1.25	8.0	16.25	68.5	10.25	2.0	4.0	70.0	11.5	13.0	4.75	9.5	20.75	8.25	1.0	16.5	0.0	3.25	42.0	4.66	172.17	20.75	Domain of unknown function (DUF4299)
PF14133	242.25	575.25	3373.0	670.75	3110.0	2260.25	331.5	914.25	833.0	80.0	2897.5	1371.5	3545.25	1544.75	1231.5	675.5	634.0	451.25	562.5	1695.25	2466.25	1421.0	2265.42	1418.75	Domain of unknown function (DUF4300)
PF14134	10999.079999999998	17379.0	7359.869999999999	20398.980000000003	21161.95	26214.4	12947.53	29369.35	15350.53	3884.78	17307.75	16025.8	12132.48	21138.410000000003	10200.54	12292.880000000005	16251.4	16547.95	17129.15	23244.95	19729.47	14507.0	16754.87	9562.88	Domain of unknown function (DUF4301)
PF14135	5534.730000000001	10553.0	2647.44	9987.46	5938.6	13170.4	4918.11	7737.55	9355.26	2649.86	13152.5	6832.8	4526.86	9034.82	5905.080000000001	3305.36	7091.0	10119.0	11357.4	12156.7	5395.54	7889.25	4135.64	6921.960000000001	Domain of unknown function (DUF4302)
PF14136	1258.0	1592.25	192.0	1390.0	2294.0	212.0	38.0	40.0	110.0	0.0	1355.0	203.0	56.0	571.0	138.0	516.0	10.0	576.0	426.0	1824.0	238.0	74.0	391.0	94.0	Domain of unknown function (DUF4303)
PF14137	64.2	51.6	18.0	1603.6	748.4	567.0	176.8	160.2	260.2	1202.0	13.6	359.8	28.0	210.0	703.0	179.0	79.2	168.0	162.2	372.0	105.6	64.0	214.0	245.0	Domain of unknown function (DUF4304)
PF14139	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	YpzG-like protein
PF14140	0.0	1.0	0.0	0.0	0.0	0.0	0.0	19.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	YpzI-like protein
PF14141	0.0	0.0	0.0	0.0	0.0	0.0	0.0	19.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	YqzM-like protein
PF14143	0.0	0.0	0.0	0.0	0.0	0.0	0.0	19.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	YrhC-like protein
PF14145	2.25	1.5	0.0	0.0	0.0	0.0	70.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.0	0.0	0.0	0.0	YrhK-like protein
PF14146	0.0	1.0	0.0	0.0	0.0	0.0	0.0	19.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Domain of unknown function (DUF4305)
PF14147	0.0	1.0	0.0	0.0	0.0	0.0	0.0	19.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Sporulation protein YhaL
PF14148	0.0	1.0	0.0	0.0	0.0	0.0	0.0	19.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	YhdB-like protein
PF14149	0.0	0.0	0.0	0.0	0.0	0.0	0.0	19.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	YhfH-like protein
PF14151	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	YfhD-like protein
PF14152	0.0	1.0	0.0	0.0	0.0	0.0	0.0	19.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	YfhE-like protein
PF14153	0.0	1.0	0.0	0.0	0.0	0.0	0.0	19.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Spore coat protein CotO
PF14155	6.0	6.0	0.0	0.0	23.5	17.75	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	28.0	3.0	Domain of unknown function (DUF4307)
PF14156	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Antirepressor AbbA
PF14157	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	YmzC-like protein
PF14158	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	YndJ-like protein
PF14159	0.0	1.0	31.0	0.0	0.0	0.0	0.0	45.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	14.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	CAAD domains of cyanobacterial aminoacyl-tRNA synthetase
PF14162	0.0	1.0	0.0	0.0	0.0	0.0	0.0	19.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	YozD-like protein
PF14163	0.0	0.29	0.0	0.0	0.0	0.0	0.0	26.5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Super-infection exclusion protein B
PF14164	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	YqzH-like protein
PF14165	0.0	1.0	0.0	0.0	0.0	0.0	0.0	19.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	YtzH-like protein
PF14166	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.0	0.0	0.0	0.0	0.0	0.0	0.0	YueH-like protein
PF14167	0.0	1.0	0.0	0.0	0.0	0.0	0.0	19.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	YfkD-like protein
PF14168	1.0	1.4	0.0	0.0	0.0	5.0	1.2	19.0	10.0	0.0	0.0	6.6	0.0	0.0	0.0	2.0	0.0	26.0	0.0	0.0	0.0	0.0	0.0	0.0	YjzC-like protein
PF14169	0.0	1.0	0.0	0.0	0.0	0.0	0.0	19.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Cold-inducible protein YdjO
PF14171	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Toxin SpoIISA, type II toxin-antitoxin system
PF14172	0.0	1.0	0.0	0.0	29.0	7.0	54.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	85.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Domain of unknown function (DUF4309)
PF14173	0.0	1.0	0.0	0.0	0.0	0.0	0.0	19.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	ComG operon protein 7
PF14174	0.0	1.0	0.0	0.0	0.0	0.0	0.0	19.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	YycC-like protein
PF14175	0.0	1.0	35.0	0.0	0.0	0.0	30.0	19.0	0.0	0.0	38.0	295.0	31.0	51.0	116.0	1.0	6.0	0.0	52.0	15.0	0.0	0.0	124.0	0.0	YaaC-like Protein
PF14176	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	YxiJ-like protein
PF14177	0.0	1.0	0.0	0.0	0.0	0.0	0.0	19.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	YkyB-like protein
PF14178	0.0	1.0	0.0	0.0	0.0	0.0	0.0	19.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	YppF-like protein
PF14179	0.0	1.0	0.0	0.0	0.0	0.0	0.0	19.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	YppG-like protein
PF14181	0.0	1.0	0.0	0.0	0.0	0.0	0.0	19.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	YqfQ-like protein
PF14182	0.0	1.0	0.0	0.0	0.0	0.0	0.0	19.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	YgaB-like protein
PF14183	0.0	1.0	0.0	0.0	0.0	0.0	0.0	19.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.0	0.0	0.0	0.0	0.0	0.0	0.0	YwpF-like protein
PF14184	20.25	7.5	2.75	264.75	142.75	117.5	0.0	0.0	0.0	28.0	35.25	18.5	29.5	133.25	0.0	3.5	18.5	0.0	40.25	14.25	58.25	37.0	59.0	147.25	Regulatory protein YrvL
PF14185	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Antitoxin SpoIISB, type II toxin-antitoxin system 
PF14187	0.0	0.29	0.0	92.0	9.0	38.29	7.43	0.0	48.0	1168.71	3.43	26.0	9.5	0.0	2.0	12.57	15.0	79.29	17.29	3.0	1.5	2.29	171.0	7.25	Domain of unknown function (DUF4310)
PF14188	0.0	0.29	0.0	92.0	9.0	38.29	7.43	0.0	48.0	1168.71	3.43	26.0	9.5	0.0	2.0	12.57	15.0	79.29	17.29	3.0	1.5	2.29	171.0	7.25	Domain of unknown function (DUF4311)
PF14189	0.0	0.29	0.0	92.0	9.0	38.29	7.43	0.0	48.0	1168.71	3.43	26.0	9.5	0.0	2.0	12.57	15.0	79.29	17.29	3.0	1.5	2.29	171.0	7.25	Domain of unknown function (DUF4312)
PF14190	7391.0	10252.3	8076.799999999998	16250.999999999998	25355.35	21441.5	6436.1	35055.8	13059.0	1165.0	9357.3	14055.8	16407.8	14415.25	8342.2	13545.1	9208.1	7804.8	8037.0	18891.0	16052.6	8464.0	16420.0	6343.1	Domain of unknown function (DUF4313)
PF14191	14521.2	6833.23	21276.0	26801.6	19988.4	11095.17	15603.9	5990.2	21776.2	4460.5	23857.6	30775.84	28274.5	14628.67	19811.0	15432.57	16077.53	11280.5	7586.95	19049.17	18223.0	24255.5	22176.9	27005.83	YodL-like
PF14192	7156.5	3041.83	8188.0	7865.5	8004.0	4417.67	9754.5	3398.5	6279.5	1131.5	7982.5	13942.84	10116.5	5714.17	7492.5	8413.17	6805.83	8168.5	5756.75	5993.67	6684.5	11880.0	6860.5	11611.83	Domain of unknown function (DUF4314)
PF14193	14851.6	5851.13	12795.0	16724.8	14685.2	9011.67	11388.5	4409.6	12044.6	3915.5	18123.47	20610.07	23123.0	10032.67	14599.0	11263.2	13000.6	9835.0	5319.85	9651.67	11382.0	12964.0	12230.2	16984.0	Domain of unknown function (DUF4315)
PF14194	17839.0	5961.0	14589.0	29931.0	21054.0	9544.0	15464.0	5333.0	25075.0	3299.5	26252.0	33351.0	32599.0	11012.0	21603.0	15580.0	18535.0	12766.0	9274.0	16054.0	14356.0	22454.0	20917.0	29959.0	Cysteine-rich VLP
PF14195	17182.7	6756.83	22907.5	16673.1	18743.4	11170.67	15733.2	5902.7	21961.7	4290.5	22496.77	25456.07	29206.0	13333.17	17658.5	14866.9	15589.7	11332.0	8129.45	13686.17	16438.5	22375.0	16272.4	22194.5	Domain of unknown function (DUF4316)
PF14196	2228.17	1542.57	4556.0	10182.0	5373.0	1707.5	2575.83	1373.0	11060.0	384.0	7508.5	8351.1	6805.5	3226.0	5939.5	3611.4	4205.0	1696.5	379.25	5417.0	4521.5	6988.5	7170.5	11135.75	L-2-amino-thiazoline-4-carboxylic acid hydrolase
PF14198	21492.0	12241.73	34548.0	39117.0	47894.0	24151.67	29911.7	14087.0	34040.0	4930.0	48141.17	54186.27	53137.0	20775.67	32826.0	26517.0	28899.5	23025.0	16437.75	27931.67	33049.0	28807.0	37688.0	41924.5	Transposon-encoded protein TnpV
PF14199	9105.7	5999.93	23512.5	5824.1	15394.4	13324.17	10562.5	5735.7	23828.7	2181.0	18364.1	13432.64	17245.5	11957.57	12045.5	10896.07	10771.03	8413.5	5722.2	12192.67	16726.5	16205.5	13089.9	12053.33	Domain of unknown function (DUF4317)
PF14200	4969.5	9222.0	13135.6	17342.75	6903.15	3456.9	11098.2	2441.95	13912.53	2233.45	16737.93	15331.97	12741.0	9549.0	11928.85	6771.97	10224.73	6010.05	3042.45	10774.45	10032.2	18880.0	12582.65	14958.78	Ricin-type beta-trefoil lectin domain-like
PF14201	39.6	27.8	44.0	138.8	96.2	248.0	162.0	6.6	28.6	187.0	41.13	69.07	5.0	26.4	278.5	16.37	290.43	76.0	12.6	199.5	56.0	8.0	24.2	347.33	Domain of unknown function (DUF4318)
PF14202	20049.17	9410.83	24695.0	22504.5	25923.0	14047.67	17778.5	8007.5	18299.5	4339.5	30101.17	34995.67	38866.0	16111.17	23547.5	18144.5	18326.0	15091.0	8869.0	18514.17	21795.0	20107.0	21683.0	24939.5	Transposon-encoded protein TnpW
PF14203	14116.2	4557.6	14861.0	20497.6	16079.4	7267.0	10328.5	4827.2	15106.2	2448.5	22150.6	22400.8	28266.0	9635.0	16612.0	10899.4	13084.2	9595.0	4212.45	12872.0	12532.0	15944.0	16213.4	19747.0	Putative tranposon-transfer assisting protein
PF14204	236.0	0.0	0.0	0.0	0.0	0.0	126.0	0.0	0.0	0.0	0.0	0.0	0.0	6.0	24.0	26.0	13.0	36.0	121.0	0.0	0.0	21.5	0.0	3.0	Ribosomal L18 C-terminal region
PF14205	1755.0	1576.0	4089.0	7400.0	12340.0	3887.0	3328.0	3019.0	5514.0	1988.0	5072.0	11562.0	5707.0	3272.0	3907.0	4043.0	4782.0	5617.0	3912.0	3689.0	3908.0	3273.0	6315.0	4945.0	Cysteine-rich KTR
PF14206	240.0	2022.0	486.5	339.0	469.0	457.0	150.0	574.0	279.0	6.0	756.0	848.5	685.5	2246.0	1787.5	1994.0	651.0	281.5	89.5	211.0	1631.0	382.5	160.5	515.0	Cysteine-rich CPCC
PF14207	1557.0	1351.0	5034.25	5719.0	5745.5	1731.0	1407.75	1708.0	4867.0	953.0	7388.25	6174.0	8239.0	2854.25	4573.5	2216.25	2606.0	1361.5	656.5	4654.0	4271.5	3757.0	4990.0	5035.0	DpnD/PcfM-like protein
PF14208	530.0	137.5	65.5	670.0	136.0	609.5	227.0	46.0	262.0	580.0	335.33	197.67	94.0	351.0	413.5	202.17	190.33	445.0	198.0	386.5	539.0	176.0	88.0	542.8299999999998	Domain of unknown function (DUF4320)
PF14209	2762.67	1754.83	5497.67	5556.33	7007.67	2720.17	3712.0	1755.66	5299.5	1234.5	13252.0	8164.34	8848.5	3389.34	6960.0	3077.17	3117.33	1704.5	1561.75	5561.84	4575.5	5432.0	6289.83	6286.66	Domain of unknown function (DUF4321)
PF14213	703.2	628.0	495.6	1097.0	711.2	906.0	432.7000000000001	206.6	545.2	802.0	458.0	700.4000000000002	1102.4	832.0	875.6	491.4	270.2	287.4	482.15	340.0	1182.6	548.0	278.2	1786.6	Domain of unknown function (DUF4325)
PF14216	135.2	29.0	687.2	810.2	198.2	5.0	194.4	114.6	298.2	0.0	189.0	0.0	21.4	363.0	18.6	54.0	3.8	32.4	812.0	1082.0	389.0	0.0	36.6	29.0	Domain of unknown function (DUF4326)
PF14217	0.0	1.0	31.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	14.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	Domain of unknown function (DUF4327)
PF14218	0.0	1.0	31.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	14.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	Circadian oscillating protein COP23
PF14219	0.0	0.0	0.0	0.0	0.67	0.0	845.33	0.0	277.67	6409.33	26.0	0.0	73.33	8.33	0.0	1427.67	3.33	0.0	3524.33	60.33	1.0	0.33	0.0	0.0	Domain of unknown function (DUF4328)
PF14220	36.6	1.0	0.0	1.0	3.6	0.0	870.6	6.6000000000000005	0.4	1702.2	162.2	163.4	0.2	6.4	3.0	7.2	0.2	879.8	198.0	0.0	68.8	31.4	30.4	3.0	Domain of unknown function (DUF4329)
PF14221	6368.0	978.0	3524.0	2020.0	912.0	1091.0	2394.0	376.0	1010.0	12.0	1760.0	1939.0	3858.0	2651.0	2944.0	2847.5	4496.0	2881.0	1646.5	1008.0	1615.0	3350.0	978.0	3685.0	Domain of unknown function (DUF4330)
PF14226	0.0	1.0	319.0	138.0	0.0	0.0	0.0	26.5	1996.0	0.0	0.0	0.0	0.0	6.0	2.0	6.0	42.0	259.0	340.0	0.0	3.0	4.0	6.0	14.5	non-haem dioxygenase in morphine synthesis N-terminal
PF14229	3905.75	9261.0	2799.9700000000007	9578.35	2199.12	5889.4	6711.53	4012.35	5760.87	6965.78	8745.25	3983.4	1662.48	7891.58	4498.2	4562.92	2871.0	4751.950000000002	10529.58	6302.28	2443.3	3593.83	4589.700000000002	2304.95	Domain of unknown function (DUF4332)
